name,chinese,english
video_0026_0003,在中国有很多病人，他们根本就吃不起正版药，他们就等着我把药带回去救他们的命,"In China, there are many patients who simply cannot afford genuine medication. They are waiting for me to bring the medicine back and save their lives."
video_0026_0004,你自己也是病人，你知道正版要什么价钱，你光让他们信上帝，他们能有药吃吗？,"You are also a patient, you know the price of genuine products, just believing in God alone, can they have medicine to take?"
video_0026_0005,不是说你们讹人，我们的药确实没出过问题。,"It's not that we are cheating people, our medicine has indeed never had any problems."
video_0026_0006,我都不知道你在说些什么，你走不走，不走我报警了。,"I don't know what you're saying. Are you leaving or not? If you don't leave, I will call the police."
video_0026_0007,推给他又怎么样？药又没断，就价钱贵一点啊，那比四万块钱便宜啊！,"What's the big deal about pushing it to him? The medicine hasn't run out, it's just a little more expensive. It's still cheaper than 40,000 yuan!"
video_0026_0008,我是个卖神油的，我管得了那么多人吗？,"I am a seller of miracle oil, can I manage so many people?"
video_0026_0009,我上有老下有小，我被抓进去他们怎么办？,I have an elderly person above me and a young child below me. What will they do if I am caught?
video_0026_0010,滚,Roll.
video_0026_0011,他不太好，勇哥，你还能搞到印度药吗？,"He is not doing well, Yongge. Can you still get Indian medicine?"
video_0026_0012,就是硬上骨髓移植，但是成功率很低。,"The input: It is a bone marrow transplant, but the success rate is very low."
video_0026_0013,但是我只能保证以前的病人有药吃，大家不要声张，体谅一下，我不想坐牢。,"But I can only guarantee that previous patients have medicine to take. Please don't make a fuss, understand a little, I don't want to go to jail."
video_0026_0014,房子吃没了，家人被我吃垮了,"The house is eaten up, and my family is overwhelmed by me."
video_0026_0015,你就能保证你这一辈子不生病吗,Can you guarantee that you will never get sick in your entire life?
video_0026_0016,我们作为执法者，就应该站在法律这一边,"As law enforcers, we should stand on the side of the law."
video_0026_0017,我这两年救的白血病人没有1000有500吧，这也算积德行善了吧？,"In the past two years, I have saved not 1000 but 500 leukemia patients. Does this count as accumulating virtue and doing good deeds?"
video_0026_0018,你怀疑我卖假药啊，开玩笑吧，警官,"You suspect that I am selling fake medicine, kidding, officer."
video_0026_0019,你看我这厂子办得好好的，每个月光纯利就几十万，我碰那玩意干嘛,"You see, my factory is doing very well. We make hundreds of thousands of pure profit every month. Why would I bother with that thing?"
video_0026_0020,是吗？挺好，为民除害。,"Is that so? Very good, to rid the people of harm."
video_0026_0021,你说话啊，他有什么罪,"You speak, what crime does he have?"
video_0026_0022,所有的处分我都能接受，这案子我真的办不了了,"I can accept all the punishments, I really can't handle this case anymore."
video_0026_0023,不许哭，男子汉,"No crying, be a man."
video_0026_0024,他们吃不起进口的天价药，他们就只能等死啊,"They cannot afford the expensive imported medicine, so they can only wait to die."
video_0026_0025,跟小澍说，他爸爸不是坏人。,Tell Xiaoshu that his dad is not a bad person.
video_0027_0001,要不福贵少爷你给露两声，让他们开开眼,"How about you, Master Fugui, give them a shout and let them open their eyes."
video_0027_0002,爹，爷爷又来骂你了。,"Dad, grandpa is scolding you again."
video_0027_0003,你能不能听我一次，别再去赌了,"Can you listen to me once, and stop gambling again?"
video_0027_0004,我什么都不图，就图跟你过个安生日子,"I don't want anything, I just want to live a peaceful life with you."
video_0027_0005,我是刚，来来来来,"I am Gang, come come come come."
video_0027_0006,你也改不了，我也不想跟你过了,"You can't change either, and I don't want to be with you anymore."
video_0027_0007,这回我要能生了儿子，长大了不能像你这样。,"This time I want to have a son, and when he grows up, he cannot be like you."
video_0027_0008,要不你先搬着啊，老太太我给你照顾两天，等你安顿好了再接过去。,"How about you move first, old lady? I will take care of you for two days, and then you can take over once you have settled down."
video_0027_0009,我跟富贵说笑话呢，叫个有庆。,"I'm telling a joke to Fu Gui, call someone to celebrate."
video_0027_0010,想来借点钱在镇上开个小铺。,I want to borrow some money to open a small shop in town.
video_0027_0011,别说你们想跑，我要是不为找我兄弟啊，早就不穿这身装皮了我？,"Don't say you want to run away, if I didn't have to find my brother, I wouldn't still be wearing this leather outfit, would I?"
video_0027_0012,要水的人多，多送几趟能多挣点钱,"There are many people who want water, so send more and earn more money."
video_0027_0013,唉，还不是因为你家那样房啊，给龙二定了个地主。,"Well, it's all because of your family's house. They assigned Long Er as the landlord."
video_0027_0014,珍珍啊，这炼钢工地上，唱不唱戏啊？,"Zhenzhen, on this steelmaking construction site, do you sing or not?"
video_0027_0015,我见人家钢铁阵地上都是学生队洋鼓洋号的，咱们就用唱皮影给大家鼓劲，别拆了，给他们留着吧,"I see that all the students on the steel fortress are playing drums and trumpets. Let's cheer everyone up by singing shadow puppets. Don't dismantle it, let's leave it for them."
video_0027_0016,嗯，孩子打架别把大人扯进去，我跟家珍都不知道。,"Hmm, don't involve adults when children fight. Both Jiazhen and I have no idea."
video_0027_0017,谁知道你们知道不知道啊,Who knows if you know or not?
video_0027_0018,他说破坏就破坏了，它是政府啊，你看你，拉都拉不住。,"He said if he wants to destroy, he will destroy. It's the government, you see, you can't even control it."
video_0027_0019,我让他去道歉，我为什么不去，我就打他这不听话给我惹事。,"I asked him to apologize, why didn't I go? I just hit him because he didn't listen to me and caused trouble for me."
video_0027_0020,打，他再给我惹事我还打,"If he causes trouble for me again, I will hit him."
video_0027_0021,日子过的是好是坏，我说过什么没有,"Whether the days are good or bad, I haven't said anything."
video_0027_0022,可怜凤霞给人欺负了都说不出来,Poor Fengxia is being bullied and can't speak up.
video_0027_0023,这回娘也给你煮了新的饺子，还是20个。,"This time, Mom cooked new dumplings for you, still 20 of them."
video_0027_0024,怎么会是你的儿子呢,How could he be your son?
video_0027_0025,你知道我就一个儿子，还让你给撞死了。,"You know I only have one son, and you let him get hit and killed."
video_0027_0026,你看还能为有庆做点什么吗,"What else can I do for you, Youqing?"
video_0027_0027,你记住，你欠我们家一条命，有庆是你害死的，你欠我们家一条命你记着,"Remember, you owe our family a life. It was you who killed Youqing. Remember, you owe our family a life."
video_0027_0028,他爷爷他爹和他，三代都是工人,"His grandfather, his father, and he himself, three generations are all workers."
video_0027_0029,我带厂里几位同志把屋里屋外都收拾了一下,I took a few comrades from the factory to tidy up both inside and outside the house.
video_0027_0030,今天是万二喜同志和席凤霞同志结婚大喜的幸福日子,Today is a happy day for Comrade Wan Erxi and Comrade Xi Fengxia's wedding.
video_0027_0031,我把凤霞家走了，我会好好带她一辈子,"I left Fengxia's house, I will take good care of her for the rest of my life."
video_0027_0032,福贵，嫂子，凤霞今天结婚，我来祝贺祝贺。,"Fugui, sister-in-law, Fengxia is getting married today. I came to congratulate her."
video_0027_0033,你待会儿也过去坐坐啊，别像前几回那样儿不理人家。,Would you come over and sit for a while later? Don't ignore me like you did last time.
video_0027_0034,这事儿总得过去吧,This matter has to be resolved.
video_0027_0035,爹娘，凤霞有了。,"Parents, Fengxia is pregnant."
video_0027_0036,今天刚刚到医院检查了，大夫说秋天生。,"I just went to the hospital for a check-up today, and the doctor said I will give birth in autumn."
video_0027_0037,等凤霞的孩子长大了时代就更好了,"When Fengxia's child grows up, the era will be better."
video_0027_0038,二喜啊，等孩子生下来，每年都给他照一回。,"Erxi, when the child is born, take a photo of him every year."
video_0027_0039,镇长，您把心放宽，多保重。,"Mayor, please relax and take care of yourself."
video_0027_0040,回头凤翔出院了，一块来看你啊！,Huixing Fengxiang has been discharged from the hospital. Let's meet up!
video_0027_0041,今天我们把他揪来，就是要用铁的事实来教育他,Today we brought him here to educate him with the ironclad facts.
video_0027_0042,你甭在乎行不行，把他给叫来,"You don't need to care if it works or not, just call him over."
video_0027_0043,大夫求求你大夫，坚持一会就好了凤霞,"Doctor, please, doctor, just hold on for a while, it will be fine, Fengxia."
video_0027_0044,大夫求求你，我就这一个女儿了,"Doctor, please, I only have this one daughter."
video_0027_0045,姥爷，你又把车放歪了,"Grandpa, you parked the car crooked again."
video_0027_0046,今天我都送了十壶水了,Today I have already delivered ten pots of water.
video_0027_0047,哎呦，馒头越来越能干了，都能送十壶水了。,"Aiyo, Mantou is becoming more and more capable. He can even deliver ten pots of water now."
video_0027_0048,这么一大堆你说他能不出事吗,"Can he not have any trouble with such a big mess, as you said?"
video_0027_0049,姥爷，小弟什么时候长大呀？,"Grandpa, when will little brother grow up?"
video_0028_0001,你找了谁来负责调查组？,Who did you find to be in charge of the investigation team?
video_0028_0002,我想找高刚。,I want to find Gao Gang.
video_0028_0003,破这个案子就要他那股子倔劲。,"To crack this case, we need his stubbornness."
video_0028_0004,这次的血雨腥风，手段如此残忍。,This bloodshed is so brutal.
video_0028_0005,但是要记住，不管成不成功，行动时间只有15分钟。,"But remember, whether successful or not, the action time is only 15 minutes."
video_0028_0006,你都得给我出来，你来这里就得配合我。,"You have to come out for me, and when you come here, you have to cooperate with me."
video_0028_0007,救岩多帕就只有这一次机会，我必须这么做。,"This is the only chance to save Yandopa, I must do it."
video_0028_0008,你是提供情报的，具体实施的是我。,"You provide the intelligence, and I am the one who carries out the specific implementation."
video_0028_0009,如果你跟我还要在继续合作下去，你就是按照我的方法。,"If you want to continue working with me, you have to follow my method."
video_0028_0010,过来保护他，其他我会搞定。,"Come over and protect him, I will handle the rest."
video_0028_0011,跟块木头一样，我们给他起一外号叫木星。,"Just like a block of wood, we gave him a nickname called ""Wooden Jupiter""."
video_0028_0012,谢文峰，大家都叫我哪吒,"Xie Wenfeng, everyone calls me Nezha."
video_0028_0013,交代了接头的中介人是谁吗？,Who is the intermediary who arranged the meeting?
video_0028_0014,在金三角，诺卡只有两个代理人,"In the Golden Triangle, Noka only has two agents."
video_0028_0015,我当然是嗅到钱老大你的钱味了。,"Of course, I smelled the scent of your money, Boss Qian."
video_0028_0016,当初你选择来这里当情报员，我不是没有担心,"When you chose to become an intelligence officer here, I wasn't without worries."
video_0028_0017,你刚到这工作的时候也不太适应吧,You were not very adapted when you first started working here.
video_0028_0018,没有什么比直接打击毒贩更让我兴奋。,There is nothing more exciting to me than directly targeting drug dealers.
video_0028_0019,我上一次见到你我就觉得你很眼熟。,"The last time I saw you, I felt like I had seen you before."
video_0028_0020,你做我独家代理没问题，但是你想入股我的生意，你有这个能力吗？,"""You have no problem being my exclusive agent, but do you have the ability to invest in my business?"""
video_0028_0021,好吧好吧，说说吧，你们打算怎么干,"Okay, okay, tell me, what are you planning to do?"
video_0028_0022,现在要继续追查下去的方法，只有拿突了,The only way to continue investigating further is to catch the suspect.
video_0028_0023,要趁他还在拘留病房抓他出来。,We need to catch him while he is still in the detention ward.
video_0029_0001,说你目前最好的选择是退役,Say your best choice right now is to retire
video_0029_0002,我问你的时候你为什么不说？,Why didn't you say when I asked you?
video_0029_0003,究竟发生什么了,What exactly happened?
video_0029_0004,今天晚上都将是最严峻的考验。,Tonight will be the most severe test.
video_0029_0005,我们应该在A01主战阵地。,We should be at the A01 main battlefield.
video_0029_0006,没事干是不是，火场一日游呢,Are you free? How about a day trip to the fire scene?
video_0029_0007,以后我再也没有机会干这种事了，这牛我得吹一辈子,I will never have the chance to do this again in the future. I have to brag about this for the rest of my life.
video_0029_0008,火已经逼近化学罐区了,The fire is approaching the chemical tank area.
video_0029_0009,特勤一中队，咱们就在这，打他个攻坚战,"Special Operations Team One, we are right here, let's launch an assault on him."
video_0029_0010,听得见吗，只要我活着，我就会记住你,"Can you hear me? As long as I am alive, I will remember you."
video_0029_0011,油压这么高，又有这么多的油，我看是顶不了多长时间了。,"The oil pressure is so high, and there is so much oil. I don't think it can last much longer."
video_0029_0012,集合各队指挥员,Commanders of each team in the set.
video_0029_0013,坦白的说，就是敢死队。,"To be honest, it's a suicide squad."
video_0029_0014,但是我们可以想办法重新打开一条。,But we can find a way to reopen it.
video_0029_0015,你再带上一个人，攻坚组送你们进去。,"Bring one more person with you, and the assault team will escort you inside."
video_0029_0016,哎，有烟吗,"Hey, do you have any cigarettes?"
video_0029_0017,这是罐区，你找死呢,This is the restricted area. Are you looking for trouble?
video_0029_0018,江立伟，我等你回来喝酒。,"Jiang Liwei, I'm waiting for you to come back and have a drink."
video_0029_0019,我只知道转80圈为一扣，一个阀门100克扣,"I only know that 80 laps is one buckle, and one valve weighs 100 grams."
video_0029_0020,你太不了解消防员了。,You don't understand firefighters well enough.
video_0029_0021,你好你好，你见过这个小孩吗？带个红色帽子，穿一个深蓝色马甲，这么高，他是我儿子，叫姜淼。,"Hello, hello. Have you seen this child? He is wearing a red hat and a dark blue vest. He is this tall. He is my son, named Jiang Miao."
video_0029_0022,我想回家了妈妈,"I want to go home, Mom."
video_0029_0023,长大了成为一个顶天立地的男子汉,Grown up to become a strong and upright man.
video_0029_0024,爸，对不起。,"Dad, I'm sorry."
video_0029_0025,呜呜呜呜呜呜呜,Woooooooooooooo
video_0029_0026,我就想活着出去见我老婆孩子。,I just want to stay alive and go out to see my wife and children.
video_0030_0001,起烟了，人肯定在家呢。,"There's smoke, the person must be at home."
video_0030_0002,我不想吹唢呐,I don't want to play the suona.
video_0030_0003,你再敢说这话，看老子撕破你的嘴。,"If you dare say that again, I'll tear your mouth apart."
video_0030_0004,磕头，磕啥头,"Kowtow, kowtow to what?"
video_0030_0005,你个狗日的，这半瓢水你都吸不干净,"You dog's day, you can't even suck up this half scoop of water."
video_0030_0006,使劲喊哪娃，使劲喊,"Shout as hard as you can, Shout as hard as you can."
video_0030_0007,娃儿，哪个徒弟不是从娃过来的，老子当年学徒的时候三天都没饭吃。,"Child, which disciple didn't come from a child? When I was an apprentice, I didn't have any food for three days."
video_0030_0008,你咋会不知道，你不是都来两个月了吗？,How could you not know? Haven't you been here for two months?
video_0030_0009,啥好好的，好好的师傅能让你回来？,"What's good, can a good master make you come back?"
video_0030_0010,你说你呀，真给我丢脸。,"You said you, really embarrassing me."
video_0030_0011,师娘跟我说让我在家呆两天。,The teacher told me to stay at home for two days.
video_0030_0012,师傅说让我早去早回,The master said for me to go early and come back early.
video_0030_0013,妈，这唢呐吹到顶啊，就是领奏，你知道这曲子叫啥不。,"Mom, this suona is played to the top, it's the lead instrument. Do you know what this piece is called?"
video_0030_0014,诶，爸，你咋知道嘞,"Hey, Dad, how did you know?"
video_0030_0015,你知道我为啥要让你去学吹唢呐的吗？,Do you know why I want you to learn how to play the suona?
video_0030_0016,爸，你放心，我一定学会吹百鸟朝凤,"Dad, don't worry, I will definitely learn how to play ""Blowing the Birds Towards the Phoenix""."
video_0030_0017,没那么容易，我听说你师傅前几年收了七八个,It's not that easy. I heard that your master took in seven or eight apprentices in the past few years.
video_0030_0018,那可不是，这首曲子是唢呐匠的看家本事,"That's right, this piece of music is the specialty of the suona craftsman."
video_0030_0019,大叔，师傅给我们俩放假了,"Uncle, the master has given us both a vacation."
video_0030_0020,是我师父的太爷传下来的，有几百年了，咱这800里秦川，恐怕是找不出第二支,"It was passed down by my master's great-grandfather and has been around for hundreds of years. In this 800-mile Qin River Valley, I'm afraid we won't be able to find a second one."
video_0030_0021,听见没有，你也来一段,Can you hear me? Would you like to give it a try too?
video_0030_0022,学鸟叫,Learn how to imitate bird calls.
video_0030_0023,可咱们这黄河岸上不能没有唢呐,We cannot be without suona on the banks of the Yellow River.
video_0030_0024,所以啊，在咱们这块地盘上，唢呐不能断了种。,"So, in our territory, the suona must not be discontinued."
video_0030_0025,既然是匠活，就得有人担起责任,"Since it is craftsmanship, someone has to take responsibility."
video_0030_0026,他才能拼着命把这活保住，传下去,He can only fight for his life to keep this job and pass it on.
video_0030_0027,师傅，是我吹得不够好吗？,"Master, is it because I didn't blow well enough?"
video_0030_0028,那你为啥要赶我走？,Then why did you drive me away?
video_0030_0029,咱爷俩的缘分就到这儿了。,Our fate ends here.
video_0030_0030,典平吹的不如我好，为啥他就能学百鸟朝凤，我不能学,"Dianping's performance is not as good as mine. Why can he learn ""The Song of the Phoenix"" while I can't learn it?"
video_0030_0031,师娘，我走了。,"Master, I'm leaving."
video_0030_0032,天明说天明说，他游家班出活，跟我屁相干啊！,"Tianming said Tianming said, he is busy with his own work, what does it have to do with me!"
video_0030_0033,也就是长生，他是我小学同学。,"Also known as Changsheng, he is my elementary school classmate."
video_0030_0034,这是我师爷的师爷的师爷传给我的，二三百年了,"This was passed down to me by my master's master's master, it's been two or three hundred years."
video_0030_0035,要是师傅让我接班，那唢呐班子早没了。,"If the master asks me to take over, then the suona band would have been disbanded long ago."
video_0030_0036,就关我的事儿，你想干啥,"It's none of my business, what do you want to do?"
video_0030_0037,尤天明，你个小狗日的，给老子出来。,"You, Youtianming, you little dog, come out for me."
video_0030_0038,你别叫师傅，我没你这个徒弟。,"Don't call me master, I'm not your disciple."
video_0030_0039,他的所作所为火庄人都看在眼里,His actions and behavior are all seen by the people in Huozhuang.
video_0030_0040,游家班的班主病了，没有力气吹百鸟朝凤,"The leader of the You Family Troupe is sick and doesn't have the strength to play ""Blowing the Birds to the Phoenix""."
video_0030_0041,就是民俗文化，简单点说，就是想请你们游家班吹一场唢呐,"It's folk culture, to put it simply, I want to invite you to perform a suona solo for us."
video_0030_0042,这活要是成了，了不得啊,"If this activity succeeds, it will be amazing."
video_0031_0001,他们都是我嘴里的羊，我喜欢怎么吃就怎么吃？,"They are all sheep in my mouth, I can eat them however I want?"
video_0031_0002,门图，你不要再杀战俘了,"Mentu, don't kill prisoners of war anymore."
video_0031_0003,有一天你发现天上多了一颗星星，那就是我找你娘去了,"One day you find an extra star in the sky, that's because I went to find your mother."
video_0031_0004,只跟马说话，不跟人说话啊！,"Only talk to horses, don't talk to people!"
video_0031_0005,那你就当我视频吗就好了，我叫文泰，这个叫朱月，你这匹叫什么？,"Then you can just consider me as a video, my name is Wen Tai, this one is called Zhu Yue, what is your name?"
video_0031_0006,你要打，就在战场上打,"If you want to fight, then fight on the battlefield."
video_0031_0007,我求你了，求你保守住我的秘密不要让别人知道,"I beg you, please keep my secret and don't let anyone else know."
video_0031_0008,但是我现在明白，他是在磨练我,But now I understand that he is testing me.
video_0031_0009,恳请单于，别再分散兵力了,"Please, Khan, stop dispersing your troops."
video_0031_0010,女儿想做魏国的皇后。,My daughter wants to become the queen of Wei Kingdom.
video_0031_0011,如果我做了皇后，我们就可以和中原人结成友邦了,"If I become the queen, we can form an alliance with the people of the Central Plains."
video_0031_0012,我已经失去了很多兄弟，我不能再失去你,"I have already lost many brothers, I can't lose you anymore."
video_0031_0013,在战场上绝不能有感情,There must be no emotions on the battlefield.
video_0031_0014,大家正等着将军出战呢,Everyone is waiting for the general to go to battle.
video_0031_0015,谁想打仗？我也不想再打仗了。,Who wants to go to war? I also don't want to go to war anymore.
video_0031_0016,如果可以用我的生命去停止这场战争的话，我早就做了。,"If I could use my life to stop this war, I would have done it long ago."
video_0031_0017,穿上了将军的战甲，就不再属于你,"Wearing the general's armor, it no longer belongs to you."
video_0031_0018,这就是战争。,This is war.
video_0031_0019,此次接近你们，不是为了抢掠,"This time approaching you, it is not for plundering."
video_0031_0020,我知道你心里委屈，在草原上奔波多年，聚集了那么多的部族,"I know you feel aggrieved in your heart, running around on the grassland for many years, gathering so many tribes."
video_0031_0021,士气低落，不堪再战,"Low morale, unable to fight again."
video_0031_0022,那也不一定赢啊，我们退吧,"That doesn't necessarily mean we will win, let's withdraw."
video_0031_0023,只要取下魏国国土，我就会实现我的抱负,"As long as I take down the territory of the Wei Kingdom, I will fulfill my ambitions."
video_0031_0024,从今天起，我门图就是你们的新单于,"From today on, our tribe will be your new Khan."
video_0031_0025,兵贵神速，我想今夜就动身。,Soldiers are valuable and quick. I want to leave tonight.
video_0031_0026,我是大卫平北将军花木兰。,I am General David Pingbei Hua Mulan.
video_0031_0027,我们的队伍里，有汉人，士人,"In our team, there are Han people and scholars."
video_0031_0028,我，大维皇第七皇子，拓跋宏,"I, the seventh prince of the Da Wei Huang, Tuoba Hong"
video_0031_0029,在你的眼里我是吧，所以我们柔然人来说，我是个千古不遇的英雄。,"In your eyes, I am, so for us Rouran people, I am an unparalleled hero throughout the ages."
video_0031_0030,公主请放心，我是北魏的将军花木兰。,"Princess, please rest assured. I am General Hua Mulan from the Northern Wei Dynasty."
video_0031_0031,我知道你，你是想用我来救你们的皇子吗？,"I know you, are you trying to use me to save your prince?"
video_0031_0032,我替父从军只为尽孝,I join the army on behalf of my father just to fulfill my filial duty.
video_0031_0033,惟有解决引起战争的祸首，才能停止这场战争。,Only by resolving the root cause of the war can we stop this war.
video_0031_0034,我们一起走吧，不管去哪里,"Let's go together, no matter where we go."
video_0031_0035,能用自己的生命去换取这个国家的安宁,Willing to sacrifice my own life for the peace of this country.
video_0032_0001,如果有什么不一样的呢，你给我这版为准。,"If there is anything different, you should refer to this version I gave you."
video_0032_0002,让不让着你，就你干点事儿，该不该打，自己说,"Let me do something, should I hit you or not, you decide."
video_0032_0003,你们是怎么抓住我的,How did you catch me?
video_0032_0004,既然在这儿了，咱聊点有诚意的好吧，你手下那几个人要等到几点告诉我,"Since we're here, let's have a sincere conversation. What time should your subordinates wait to inform me?"
video_0032_0005,就是这么想的，要活一起活，要死大家一起。,"That's what I think, we should live together and die together."
video_0032_0006,那天你们抓人的时候，他路上闹了吗。,Did he cause any trouble on the way when you guys were arresting people that day?
video_0032_0007,吴先生，你就认倒霉吧,"Mr. Wu, just accept your bad luck."
video_0032_0008,"开了大约..,你别套我了。","It's been about..., don't trick me."
video_0032_0009,你枪不错呀，哪儿弄的？给我指个道呗。,"Your gun is pretty good, where did you get it? Can you show me the way?"
video_0032_0010,别找抽了你，接着说。,"Don't provoke me, go on talking."
video_0032_0011,你手上还有其他人吗？,Do you have anyone else with you?
video_0032_0012,你要不想说，我也不跟你废话。,"If you don't want to talk, I won't waste my words with you."
video_0032_0013,住的地方还有一张卡，里面有300万。,The place where I live also has a card with 3 million inside.
video_0032_0014,洪先生，我是你的粉丝，特别喜欢你的戏，但是我在网上搜过你，你已经结婚了,"Mr. Hong, I am your fan and I particularly enjoy your performances. However, I have searched for you online and found out that you are already married."
video_0032_0015,我妈也是你的一个大粉丝，他也特别喜欢你的戏。,"My mom is also a big fan of yours, she also really likes your performances."
video_0032_0016,来吧两位，冰镇的井水,"Come on, two of you, ice-cold well water."
video_0032_0017,现场情况不能开枪，沿途设的路障也没能堵着他。,"The situation on site does not allow for shooting, and the roadblocks set along the way were also unable to stop him."
video_0032_0018,图个平安,Seek peace.
video_0032_0019,你不是演过赌神的吗？你这样合适吗？,Haven't you played the role of the God of Gamblers before? Is it suitable for you to act like this?
video_0032_0020,华子，你想单聊的，别绕弯子，人质呢,"Huazi, do you want to have a private chat? Don't beat around the bush, where are the hostages?"
video_0032_0021,如果我要死了，最难受的就是我妈了,"If I were to die, the one who would suffer the most is my mom."
video_0032_0022,怕，因为看到你真的想做给你看一下,"Afraid, because I really want to show you something"
video_0032_0023,你值得吗，这是绑架,Are you worth it? This is kidnapping.
video_0033_0001,啊，小姐，请问你喜欢吃凤梨吗？,"Ah, miss, do you like to eat pineapple?"
video_0033_0002,我台湾来的嘛，你呢,"I am from Taiwan, what about you?"
video_0033_0003,你不用说，没关系啊，我可以住在这边吗？,"You don't have to say, it's okay, can I stay here?"
video_0033_0004,我以前交的那个女朋友，我们在一起五年，可是之后呢，她跟我分手，因为她说我根本就不了解他。,"My ex-girlfriend, we were together for five years, but afterwards, she broke up with me because she said I didn't understand her at all."
video_0033_0005,大男人一天到晚去跑步，这可不是办法,"The man runs all day long, this is not a solution."
video_0033_0006,老板，一份厨师沙拉,"Boss, one chef salad."
video_0033_0007,又是厨师沙拉，每天晚上吃不烦呐,"Another chef salad, I never get tired of eating it every night."
video_0033_0008,炸鱼薯条很好吃,The fish and chips are delicious.
video_0033_0009,是不是有个警察每天晚上来这里买厨师沙拉,Is there a police officer who comes here every night to buy chef salad?
video_0033_0010,等了你很长时间，留下一封信说要交给你。,I have been waiting for you for a long time and left a letter to be given to you.
video_0033_0011,唉，不要了，这家人太多，你换别的。,"Oh, forget it. This family has too many people. You should find another one."
video_0033_0012,我怕丢了，我帮你收起来了，我没看过。,I'm afraid it's lost. I put it away for you. I haven't seen it.
video_0033_0013,你表哥真会做生意啊，刚刚开始介绍我买炸鱼薯条，现在连店都让给我了。,"Your cousin is really good at doing business. He just started by introducing me to buy fish and chips, and now he even gave me the whole shop."
video_0034_0001,手机没信号。,No signal on the phone.
video_0034_0002,这里的海水平均深度在三千米,The average depth of the sea here is three thousand meters.
video_0034_0003,会有人来救我们吧,Will someone come to save us?
video_0034_0004,我们已经偏离航线很远了，没有人会知道我们的位置。,"We have deviated from the flight path for a long distance, and no one will know our location."
video_0034_0005,你别再说这话了行吗，这是哪儿啊，南极。你爬再高，也没有信号。,"Can you please stop saying this? Where is this? Antarctica. No matter how high you climb, there is no signal."
video_0034_0006,那这也不行那也不行，怎么办呀，就在这等死啊！,"Then this won't work, and that won't work either. What should I do? Just wait here to die!"
video_0034_0007,今天本来不应该起飞的，如果不是你包机赶时间，谁也不会死,"Today was not supposed to take off, if it weren't for your chartered flight rushing, no one would have died."
video_0034_0008,接骨，这我哪行，开玩笑呗,"Orthopedics, this is not my field, just kidding."
video_0034_0009,会引发大量的肌肉坏死，我的内脏功能会衰竭，我会死的。,"It will cause a large amount of muscle necrosis, my visceral functions will fail, and I will die."
video_0034_0010,那个废弃的小站就是这里。,The abandoned small station is right here.
video_0034_0011,没有柴油取暖，我们就会被冻死。,"Without diesel heating, we will freeze to death."
video_0034_0012,这不是奇葩，这是奇迹。等我们南极婚礼业务展开，到时候一批批新郎官戴着领带来南极呢。,"This is not weird, this is a miracle. When we expand our wedding business in Antarctica, batches of grooms will come to Antarctica wearing ties."
video_0034_0013,在这鬼地方，太阳就是从南边升起的，对吧，我记得，行。,"In this godforsaken place, the sun rises from the south, right? I remember, okay."
video_0034_0014,算命的说今年我大利北方，所以呢，我打算赌一赌北方。,"The fortune teller said that I will have great luck in the north this year, so I plan to take a gamble in the north."
video_0034_0015,这气势咣一下就砸过来，我提着裤子就跑。,"This momentum came crashing down, and I ran with my pants pulled up."
video_0034_0016,冰山只会在大海上所以北边是海。,"Icebergs only exist on the sea, so the north side is the sea."
video_0034_0017,明天你休息一下吧,Take a break tomorrow.
video_0034_0018,如果你死了，我也活不了,"If you die, I won't be able to live either."
video_0034_0019,算命的还跟我说，我会大富大贵子孙满堂的寿终正寝。,"The fortune teller told me that I will become rich and prosperous, with my children and grandchildren living a long and fulfilling life."
video_0034_0020,至少把柴油给用尽，把罐头吃完你再死,"Use up the diesel at least, eat all the canned food before you die."
video_0034_0021,胸有多大，舞台就有多大。,"The bigger the chest, the bigger the stage."
video_0034_0022,如意，跟我过吧,"Ruyi, come with me."
video_0034_0023,无论环境是好是坏,Regardless of whether the environment is good or bad.
video_0034_0024,我喜欢这里，但是我身边没有你的位置,"I like it here, but there is no place for you by my side."
video_0035_0001,陛下这个样子有多久了,How long has Your Majesty been like this?
video_0035_0002,法师跨出这扇门，就当从未入过唐宫,"The mage steps out of this door, as if he has never entered the Tang Palace."
video_0035_0003,你刚才怎么不说话,Why didn't you speak just now?
video_0035_0004,这只猫不但进了宫，还靠近了皇帝的卧榻,"This cat not only entered the palace, but also approached the emperor's bed."
video_0035_0005,你的意思是说，皇帝的死跟一只猫有关,Are you saying that the death of the emperor is related to a cat?
video_0035_0006,哪来的动静,Where is the noise coming from?
video_0035_0007,你说得对，宫里确实有猫,"You're right, there really is a cat in the palace."
video_0035_0008,这件事已经跟我没关系,This matter has nothing to do with me.
video_0035_0009,我不干了，辞官了,"I quit, I resign from my position."
video_0035_0010,我市两榜进士出身，可以当大官的,I am a scholar who passed the imperial examination and can become a high-ranking official in my city.
video_0035_0011,白居易，他可狂得很,"Bai Juyi, he can be very crazy."
video_0035_0012,当家的惠果大师当年从狮子国取回了秘法，座下有上千僧人,"The head of the Hui Guo Master brought back secret techniques from the Lion Country years ago, and there are thousands of monks under his command."
video_0035_0013,我看你才像这儿的常客呢,I see that you are a regular here.
video_0035_0014,前所未有，何人可破,"Unprecedented, who can break it."
