name,chinese,english
train_dia123_utt8,你最好希望不是这样，因为我刚刚读了你今天在你的页面上写的东西。,You'd better hope not because I just read what you put on your    page today.
train_dia123_utt9,我没有一个页面。,I don't have a page.
train_dia123_utt10,哦哦哦！我尊重地不同意！,Oh oh oh! I RESPECTFULLY DISAGREE!!
train_dia124_utt0,我知道我也想你。我迫不及待地想见到你。我爱你。再见。,I know I miss you too. I can't wait to see you. I love you. Bye.
train_dia124_utt1,好的，这里有什么？石头吗？,"Okay, what is in here? Rocks?"
train_dia124_utt2,不，不，这是我的化石样本收藏。,"No-no, this is my collection of fossil samples."
train_dia124_utt3,那么，岩石。,"So, rocks."
train_dia124_utt4,我真的会想念这个公寓。你知道的，本本就是在那边迈出了他的第一步。,"I'm really gonna miss this apartment. Y'know, Ben-Ben took his first steps right over there."
train_dia124_utt5,哦，嘿，还记得我撞到这个东西的时候，它有点把我撞晕了吗？,"Ohh. Hey, remember when I ran into this thing  and it kinda knocked me out a little?"
train_dia124_utt6,我喜欢这个地方！说实话，我希望我不必搬走。,"I loved this place! To tell you the truth, I wish I didn't have to move."
train_dia124_utt7,嗯，你是在说你对此并不完全满意吗？,"Uhh, are you saying that you're not entirely happy about this?"
train_dia124_utt8,嗯，我的意思是如果，如果艾米莉给了我一个选择,"Well, I mean if uh, if Emily gave me a choice"
train_dia124_utt9,你,You
train_dia124_utt10,为什么？,Why?
train_dia124_utt11,嘿，你们！看看我在礼品店里找到了什么。起来！起来！起来！,"Hey, you guys! Look what I found in the giiiiiiift shop.  Get up! Get up! Get up!"
train_dia125_utt0,我在淋浴杆上晾了一件胸罩，你不觉得你的儿子会以为它是你的，然后受到严重的心理创伤吗？,"I left a bra drying on the shower rod, you don't think your son will think it's yours and be horribly traumatised?"
train_dia125_utt1,嘿，如果妈妈可以有一个妻子，爸爸可以有一个胸罩。,"Hey, if mommy can have a wife, daddy can have a bra."
train_dia125_utt2,哦，是时候走了。,"Ohh, it's time to go."
train_dia125_utt3,哦，不不不，你看，那个钟有点快，嗯，我们还有17分钟。,"Oh, no-no-no, see, that-that clock's a little fast, uh, we have 17 minutes."
train_dia125_utt4,嗯，我们可以在17分钟内做什么？,"Huh, what can we do in 17 minutes?"
train_dia125_utt5,两次？,Twice?
train_dia125_utt6,嗯，那很有雄心壮志。,Well that's ambitious.
train_dia125_utt7,嘿，呃，你可以忽略那个。,"Hey, uh, you can ignore that."
train_dia125_utt8,那是卡罗尔带着你的儿子！,That's Carol with your son!
train_dia126_utt0,早上到了！阳光来了！天空晴朗，早上到了！早上到了！,"Morning's here! Sunshine is here! The sky is clear, the morning's here! The morning's here!"
train_dia126_utt1,嘿！你好吗？,HEY!! Do you
train_dia126_utt2,哦，别这样！早晨到了！早晨到了！早晨到了！阳光来了！,Oh come on! Morning's here!  Morning's here! The morning is here! Sunshine is here!
train_dia126_utt3,我,I
train_dia126_utt4,你在开玩笑吗？我喜欢那个人！早上到了！早上到了。,Are you kidding? I love that guy!  Morning's here! Morning is here 
train_dia126_utt5,停下！我会杀了你。我讨厌我的房间这么小的事实。,Stop it! I will kill you. I hate the fact that my room is so small.
train_dia126_utt6,嘿，我有足够的空间。就像我所做的那样。,"Hey, I have all the space I need. Just do what I did."
train_dia126_utt7,莫妮卡，你甚至没有床，你睡在地板上卷成一团！,"Monica, you don't even have a bed, you sleep in a ball on the floor!"
train_dia126_utt8,你知道吗？我是,Y'know what? I am
train_dia126_utt9,对不起。我很抱歉。,I'm sorry. I'm so sorry.
train_dia126_utt10,好的。,Okay.
train_dia126_utt11,看，这是一个,"See, this is a"
train_dia126_utt12,闭嘴！这个地方真糟糕！,Shut up! This place is a hole!
train_dia127_utt0,好吧，伙计，是时候翻过来了。,"All right buddy, time to roll over."
train_dia127_utt1,不可以！,No-no!
train_dia127_utt2,不，不-不-不-不-不！！,"No, no-n-n-n-no!!"
train_dia127_utt3,你要去诊所！,You are going to a clinic!
train_dia127_utt4,你要去诊所和睡衣店！,"You're going to a clinic, and a pyjama store!"
train_dia128_utt0,你在被子下面吗？,Are you under the sheet?
train_dia128_utt1,是的。,Yes.
train_dia128_utt2,好的，让我们开始吧。压力怎么样？,"Great, let's begin.  How's the pressure?"
train_dia128_utt3,太棒了！哇，Phoebe，你真厉害！,Nice! Wow Phoebe you are good!
train_dia128_utt4,说出了显而易见的事实，但还是要谢谢。这不奇怪，对吧。,"Stating the obvious, but thank you. And it's not weird is it."
train_dia128_utt5,不。哦。,No. Ooohh
train_dia128_utt6,没错，你就尽情享受吧。,"That's right, you just enjoy."
train_dia128_utt7,哦。哦，是的！哦！哦！是的！,Oh. Oh yeah! Ohhhhh! Ohh! Oh yeah!
train_dia128_utt8,好的。,Okay.
train_dia128_utt9,哦，天啊菲比！！哦，就是这样！就是这样！就在那里！哦！哦哦哦,Oh God Phoebe!!  Oh that's it! That's it! Right there! Oh!  Ooooh-oooh-ooooh
train_dia129_utt0,成为一名戏剧评论家！,Become a drama critic!
train_dia129_utt1,我受伤了！你们两家都该遭天谴！,I am hurt!  A plague on both your houses!
train_dia129_utt2,顺便说一下，他在看完我的评论后今晚把我甩了。,"By the way, he dumped me tonight after he read my review."
train_dia129_utt3,哦，高雅的。,"Oh, classy."
train_dia129_utt4,是的！我当然知道如何挑选他们，是吗？你知道吗，我为了这个放弃了肥皂剧中的一个角色！,"Yep! I sure know how to pick em, huh? Y'know I gave up a part on a soap for this!"
train_dia129_utt5,哇！是的，我也放弃了一份工作。,"Wow! Yeah I ah, I gave up a job too."
train_dia129_utt6,真的吗？什么？,Really. What?
train_dia129_utt7,嗯，给猫去爪。,"Uh, de-clawing cats."
train_dia129_utt8,嘿，告诉你个事。,"Hey, tell ya what."
train_dia129_utt9,让我陪你回家。,Let me walk you home.
train_dia129_utt10,我们会顺便经过每个报摊，烧掉他们《泰晤士报》和《邮报》的每一份副本。,We'll stop by every news stand and burn every copy of their Times and the Post.
train_dia129_utt11,为什么是邮政？,Why the Post?
train_dia129_utt12,哦，你没看到这个帖子吗？,"Oh, you didn't see the Post?"
train_dia129_utt13,不，你呢？,No. You?
train_dia129_utt14,为什么不？,No. Why?
train_dia130_utt0,嗨乔伊！你在这里做什么？,Hi Joey! What are you doing here?
train_dia130_utt1,嗯，我在街上有一个试镜，我把酱汁都洒在了衬衫前面。你有多余的一件吗？,"Uhh, well I've got an audition down the street and I spilled sauce all over the front of my shirt.  You got an extra one?"
train_dia130_utt2,是的，当然。嗯，这里。,"Yeah, sure. Ummhere."
train_dia130_utt3,太好了。你有没有其他的东西？,Great.  You got anything that's not
train_dia130_utt4,是的，我不这么认为，乔。,"Yeah, I don't think so Joe."
train_dia130_utt5,好的，我猜这样也可以。,"All right, I guess this will be fine."
train_dia130_utt6,嘿，听着，嗯，你今晚在做什么？,"Hey, listen umm, what-what are you doing tonight?"
train_dia130_utt7,为什么什么都没有？,"Nothing, why?"
train_dia130_utt8,你对帮助我解雇我的助理Tag有何感觉？我会支付报酬。,How would you feel about taking out my assistant Tag? I'll pay.
train_dia130_utt9,嗯，Rach，我得说，要让我和一个男人约会，需要花费很多钱。,"Huh, Rach I got to say it's gonna take a lot of money for me to go out on a date with a dude."
train_dia130_utt10,我不是要求你去做一个,I'm not asking you to go on a
train_dia130_utt11,真的吗？因为我有点需要钱。,Really? Cause I could kinda use the money.
train_dia130_utt12,乔伊，他刚刚来到这个城镇，我知道他没有任何男性朋友。,"Joey, just-just he-he's new in town and I know he doesn't have any guy friends."
train_dia130_utt13,只是带他去看一场球赛或者其他什么活动。,Just take him to like a ball game or something.
train_dia130_utt14,我会非常感激的。,I'll really appreciate it.
train_dia130_utt15,是的，好的。,"Yeah, okay."
train_dia130_utt16,是的？,Yeah?
train_dia130_utt17,当然，没问题。哦，嘿，甜甜圈！,"Sure, no problem.  Ooh Hey, donuts!"
train_dia131_utt0,猫砂盒有异味问题？不要换猫咪，换猫砂。,"Problem odour in the litter box? Don't change your kitty, change your kitty litter."
train_dia131_utt1,对不起，菲比。,"Sorry, Pheebs."
train_dia131_utt2,是的。你还好吗？,Yeah. You okay?
train_dia132_utt0,不！对不起，我以为你是别人。嗨！,"No! Sorry, I just thought you were somebody else. Hi!"
train_dia132_utt1,嗨。嗯，听着，我本来只是想留个消息，今晚不是你们的重要纪念日晚餐吗？,"Hi. Well, look, I was just gonna leave a message, isn't tonight your, your big anniversary dinner?"
train_dia132_utt2,是的。嗯，呃......,"Yeah. Well, umm....."
train_dia132_utt3,瑞秋，你还好吗？,"Rach, are you okay?"
train_dia132_utt4,是的，我很好。,"Yeah, I'm fine."
train_dia132_utt5,你想聊天，我的意思是我可以过去吗？,"You wanna talk, I mean I can come over?"
train_dia132_utt6,不！真的不要，请，请，没关系，没关系。,"No! Really, no, please, please, that's, that's okay."
train_dia132_utt7,好的，好的，我马上过来，而且我会带来中国食物。,"All right, all right, I'm coming over, and I'm bringing Chinese food."
train_dia132_utt8,哦，是的，我不饿。,"Oh, yeah, I'm not, I'm not hungry."
train_dia132_utt9,这是给我的。,It's for me.
train_dia132_utt10,哦，好的，再见。,"Oh. Okay, bye."
train_dia133_utt0,快点，接电话，接电话！,"Come on, pick up, pick up!"
train_dia134_utt0,你好？,Hello?
train_dia135_utt0,交通管理局？,Transit Authority?
train_dia135_utt1,是的，你好。,"Yes, hello."
train_dia135_utt2,我正在为一本书做研究，我想知道如果有人把一个婴儿遗留在城市公交车上，会发生什么。,"I'm doing research for a book, and I was wondering what someone might do if they left a baby on a city bus."
train_dia135_utt4,嗨，这是交易的内容。,"Hi, here's the deal."
train_dia135_utt5,今天我们在公交车上丢失了一个婴儿车座。,We lost a carseat on a bus today.
train_dia135_utt6,它是白色的塑料制品，带有一个手柄，可以安装在婴儿车上。,"It's white plastic, with a handle, and it fits onto a stroller."
train_dia135_utt7,哦，而且里面还有一个婴儿。,"Oh, and there was a baby in it."
train_dia135_utt8,他想再次和你交谈。,He wants to talk to you again.
train_dia136_utt0,你好。,Hello.
train_dia136_utt1,对不起，我有点迟到了。,I'm sorry I'm a little late.
train_dia136_utt2,哇,Whoa
train_dia136_utt4,让我首先自我介绍一下，我是盖勒教授。,"Let me start by uh, by introducing myself, I am Professor Geller."
train_dia136_utt5,所以总结一下，我是盖勒教授。,"So to sum up, I'm Professor Geller."
train_dia137_utt0,晚上好，先生。,"Good evening, sir."
train_dia137_utt1,我的名字是罗斯·盖勒。,My name is Ross Geller.
train_dia137_utt2,我是申请公寓的人之一。,I'm one of the people who applied for the apartment.
train_dia137_utt3,我意识到竞争是激烈的，但我很抱歉。,And I-I realize that the competition is fierce but I'm sorry.
train_dia137_utt4,我，我不禁注意到你是赤裸的，我为你鼓掌。,"I, I can't help but notice you're naked and  I applaud you."
train_dia137_utt5,男人，我希望我是赤裸的。,"Man, I wish I was naked."
train_dia137_utt6,我是说，这个看起来太棒了。,"I mean, this-this looks so great."
train_dia137_utt7,那就是上帝的意愿。,That is how God intended it.
train_dia138_utt0,好的，我必须告诉你一件事，这是我们整个友谊期间我从未承认过的事情！,"Okay, I have to tell you something that I have never admitted during our entire friendship!"
train_dia138_utt1,但是，当我们还在高中的时候，我和詹姆斯·法雷尔亲吻了，即使我知道你喜欢他！,"But, when we were in high school I made out with James Farrell even when I knew that you liked him!"
train_dia138_utt2,哇，这感觉真好，终于把心里的话说出来了！,"Wow, that feels so good to get off my chest!"
train_dia138_utt3,好的，你去吧！,"Okay, you go!"
train_dia138_utt4,轮到我了吗？你在说什么？,My turn? What-what are you talking about?
train_dia138_utt5,噢，莫妮卡，我知道你和钱德勒的事。,"Ugh, Monica, I know about you and Chandler."
train_dia138_utt6,什么？！,What?!
train_dia138_utt7,我前几天偶然听到你们在电话里说：“我只是告诉Rachel我要洗几个小时的衣服。”,"I overheard you guys on the phone the other day, and you said, ""I'll just tell Rachel that I'm doing laundry for a couple of hours."""
train_dia138_utt8,他说：“洗衣服吗？,"And he said, ""Laundry?"
train_dia138_utt9,是的,Is
train_dia138_utt10,嗯，听起来你在给自己写一出小剧本，Rach。哇！让我知道那个剧本最后会怎样吧。,Well. Sounds like you're writing yourself a little play there Rach. Wow! Let me know how that one turns out.
train_dia138_utt11,嗯，我不知道，因为我吓得把电话挂了。,"Well, I wouldn't know because I got so freaked out that I hung up the phone."
train_dia138_utt12,嗯，如果你继续听下去的话，你就会听到我称呼他为大叔。,"Well, if you had kept listening, you-you would have heard me call him Mr. Bigot."
train_dia138_utt13,什么？！,What?!
train_dia138_utt14,先生。他说的最多。,Mr. Bigot. He tells the most
train_dia138_utt15,好的。所以你告诉我你和钱德勒之间没有任何事情发生。,All right. So you're telling me that there is nothing going on between you and Chandler.
train_dia138_utt16,我和钱德勒？,Me and Chandler?!
train_dia139_utt0,我真的觉得你说得很有道理。我的意思是，你知道的，直到你被打断。,"I really thought you making a good point. I mean y'know, until you got cut off."
train_dia139_utt1,是的，那个女孩莫妮卡怎么了？,"Yeah, what's up with that girl Monica?"
train_dia139_utt2,我不知道！我没有和她一起来！,I don't know! I didn't come with her!
train_dia139_utt3,大家好！大家猜猜怎么样？我刚刚说服了保罗下周给我们安排一次考试！,All right everybody! Everybody guess what? I just convinced Paul to give us a test next week!
train_dia139_utt4,一个测试？！！,A test?!!
train_dia139_utt5,加油！测试让我们所有人都成为更好的学习者！哦耶！我们应该有论文题！！,Come on! Tests make us all better learners! Oh yeah!  We should have essay questions!!
train_dia140_utt0,好的，我有一个问题给你，如果你不得不选择，你宁愿吃哪一个，一只导盲犬还是一只会说话的大猩猩？,"Okay I've got one for you, if you had too which one would you rather eat, a seeing eye dog or a talking gorilla?"
train_dia140_utt1,我必须说是那只会说话的大猩猩，因为至少我可以向他解释你让我吃他的事情。,"I'd have to saythe talking gorilla, because at least I can explain to him that you're making me eat him."
train_dia140_utt2,有人上了大学。哇。这是什么？对不起。,Somebody went to college. Wow.  What is it? I'm sorry.
train_dia141_utt0,好的，我听到你的声音很清楚。鲍勃会保持原地。,"Okay, I hear you loud and clear. Bob will stay put."
train_dia141_utt1,我认为这是最好的，先生。,I think it's best sir.
train_dia141_utt2,但是我们真的需要在这里找到一个人。,But we really do need to find someone up here.
train_dia141_utt3,工作开始堆积起来了。,The work is starting to pile up.
train_dia141_utt4,我桌上有一摞这么高的文件。,I've got a stack of documents on my desk this high.
train_dia141_utt5,你知道你应该做什么，就把它们扔进碎纸机，然后声称你从未收到过它们。,"Y'know what you should do, just toss em in the shedder and claim you never got em."
train_dia141_utt6,那是个好的。,That's a good one.
train_dia141_utt7,一个人需要什么？,What does a guy have to
train_dia142_utt0,是的，是的，每个人都在这里。嘿，大家，向新墨西哥的朱莉打个招呼。,"Yeah, yeah, everybody's here. Hey, everybody, say hi to Julie in New Mexico."
train_dia142_utt1,嗨，朱莉！,"Hi, Julie!"
train_dia143_utt0,难道没有一个国家足球联赛吗？,Isn't there a national football league.
train_dia143_utt1,是的。是的，有的，他们在星期天和星期一晚上比赛。,"Yes. Yes, there is, they play on Sundays and Monday nights."
train_dia143_utt2,哦，糟糕！我星期一晚上要工作。,Oh shoot! I work Monday nights.
train_dia143_utt3,嗯，这个填料太棒了。你觉得我们应该给他们带一些吗？,"Umm, this stuffing is amazing. Do you think we should bring them some?"
train_dia143_utt4,当他们饿得足够的时候，他们会进来。,"When they're hungry enough, they'll come in."
train_dia144_utt0,嘿，乔伊，你想和我说话吗？,"Hey Joey, you wanted to talk to me?"
train_dia144_utt1,我不知道。嗯，你有什么东西给我吗？,"I don't know. You uh, you got something for me?"
train_dia144_utt2,哦，是的，这是来自Rachel的。,"Oh, yeah, this is from Rachel."
train_dia144_utt3,十。好的。现在，塔格，有一种叫做女人太多的事情。,Ten. Okay. Now Tag there's such a thing as too many women.
train_dia144_utt4,真的吗？,Really?
train_dia144_utt5,是的，给你！,"Yeah, for you!"
train_dia145_utt0,哦，丹妮尔！我没想到会有这台机器...有机会给我打个电话。再见。哦天啊！,"Oh, Danielle! I wasn't expecting the machine... Give me a call when you get a chance.  Bye-bye.  Oh God!"
train_dia145_utt1,那是,That's
train_dia145_utt2,嘿，我一直在磨炼！,"Hey, I've been honing!"
train_dia145_utt3,这些盘子怎么了？,What was with the dishes?
train_dia145_utt4,哦，嗯。。,"Oh, uh.."
train_dia145_utt5,我希望她认为我可能在餐厅里...你懂的？,I want her to think I might be in a restaurant.. y'know?
train_dia145_utt6,我可能有一种生活，就像我过去几个小时里没有坐在这里磨练一样。,"I might have some kind of life, like I haven't been sitting around here honing for the past few hours."
train_dia145_utt7,看看！他又在做了，那个拿着望远镜的家伙！,"Look look! He's doing it again, the guy with the telescope!"
train_dia145_utt8,哦，我的天！走开！别往这里看！,Oh my God!  Go away!  Stop looking in here!
train_dia145_utt9,太好了，现在他正在挥手回应。,"Great, now he's waving back."
train_dia145_utt10,伙计，我们得对那个家伙采取些行动。,"Man, we gotta do something about that guy."
train_dia145_utt11,今天早上，我发现他在窥视我们的公寓。,"This morning, I caught him looking into our apartment."
train_dia145_utt12,它让我感到毛骨悚然！,It creeps me out!
train_dia145_utt13,我感觉我做不了事情！,I feel like I can't do stuff!
train_dia145_utt14,什么样的东西？,What kinda stuff?
train_dia145_utt15,你会长大吗？我不是在谈论性感的事情，而是当我裸体做饭的时候。,"Will you grow up? I'm not talking about sexy stuff, but, like, when I'm cooking naked."
train_dia145_utt16,你裸体做饭吗？,You cook naked?
train_dia145_utt17,是的，吐司，燕麦粥...没有会溅出来的东西。,"Yeah, toast, oatmeal... nothing that spatters."
train_dia145_utt18,你为什么盯着我看？我不知道那个。,What are you looking at me for? I didn't know that.
train_dia146_utt0,你知道吗，他们说一个被盯着的锅永远不会哔哔响。,Y'know they say a watched pot never beeps.
train_dia146_utt1,只是你知道的，已经过了几个小时了，她还没有打电话。并不是我在乎，你知道的。,"It's just y'know, been a couple of hours, and she hasn't called. Not that I even care, y'know."
train_dia146_utt2,菲比，为什么你不给她打个电话呢？显然你想要的。,Phoebe why don't you just call her? You obviously want to.
train_dia146_utt3,你以为你很了解我。,You think you know me so well.
train_dia146_utt4,嗯，你不想要吗？,"Well, don't cha wanna?"
train_dia146_utt5,是的。,Yeah.
train_dia146_utt6,好的，嗯，我确实认识你。,"Okay, well I do know you."
train_dia146_utt7,那就是我说的。,That's what I said.
train_dia146_utt8,好，那又怎样？,Well so?
train_dia146_utt9,我不能。,I can't.
train_dia146_utt10,我不能。,I can't.
train_dia146_utt11,她把我甩了，我的意思是我完全信任她，然后有一天就好了，再见费比斯走了。,"She dumped me, I mean I totally trusted her and then one day it was Okay, bye Pheebs' gone."
train_dia146_utt12,你知道最令人伤心的是什么吗，当我们一起玩的时候，那是我一生中最有趣的时光。,"Y'know what the saddest part is, when we were playing together, that was like the most fun I've ever had in like all my lives."
train_dia147_utt0,好的，再见。嗯，莫妮卡不来了，只有我和瑞秋。,"Ok, bye.  Well, Monica's not coming, it's just gonna be me and Rachel."
train_dia147_utt1,哦。好吧，等一下，露营者，你确定你已经仔细考虑过这件事了吗？,"Oh. Well, hold on camper, are you sure you've thought this thing through?"
train_dia147_utt2,这是洗衣服。思考过程很少。,It's laundry. The thinking through is minimal.
train_dia147_utt3,这只有你和Rachel，只有你们两个吗？这是一次约会。你们要去约会了。,"It's just you and Rachel, just the two of you? This is a date. You're going on a date."
train_dia147_utt4,不，不是的。,Nuh-uh.
train_dia147_utt5,是的。,Yuh-huh.
train_dia147_utt6,那么你在这里说什么？我应该再刮一次胡须，买些酒，是吗？,"So what're you saying here? I should shave again, pick up some wine, what?"
train_dia147_utt7,嗯，你可能想要重新考虑一下脏内衣。,"Well, you may wanna rethink the dirty underwear."
train_dia147_utt8,这基本上是她第一次看到你的内衣，你希望它是脏的吗？,This is basically the first time she's gonna see your underwear you want it to be dirty?
train_dia147_utt9,不。,No.
train_dia147_utt10,哦，还有，衣物柔软剂呢？,"Oh, and uh, the fabric softener?"
train_dia147_utt11,好的，好的，现在我的问题是什么？,"Ok, ok, now what is wrong with my"
train_dia148_utt0,好的，所以只是因为这是我的桌子，我就得买一个新的吗？,"Ok, so it's just because it was my table, I have to buy a new one?"
train_dia148_utt1,那就是规定。,That's the rule.
train_dia148_utt2,什么规则？没有规则，如果有的话，你欠我一张桌子！,"What rule? There's no rule, if anything, you owe me a table!"
train_dia148_utt3,你是怎么想到那个的？,How'd you get to that?
train_dia148_utt4,嗯，我相信这件家具在你和安吉拉·德尔韦基奥的早餐冒险之前是好的。,"Well, I believe the piece of furniture was fine until your little breakfast adventure with Angela Delvecchio"
train_dia148_utt5,你知道那件事吗？,You knew about that?
train_dia148_utt6,嗯，就说你在黄油上留下的印象让人无法想象。,"Well, let's just say the impressions you made in the butter left little to the imagination."
train_dia148_utt7,好的，好的，我们分摊一下怎么样？,"Ok, ok, How about if we split it?"
train_dia148_utt8,你是什么意思，像是一起买吗？,"What do you mean, like, buy it together?"
train_dia148_utt9,是的,Yeah
train_dia148_utt10,你认为我们准备好了吗？,You think we're ready for something like that?
train_dia148_utt11,为什么不呢？,Why not?
train_dia148_utt12,嗯，这是一个相当大的承诺，我的意思是，如果我们其中一个想搬出去怎么办？,"Well, it's a pretty big commitment, I mean, what if one of us wants to move out?"
train_dia148_utt13,为什么，你要搬出去吗？,"Why, are you moving out?"
train_dia148_utt14,我不搬出去。,I'm not moving out.
train_dia148_utt15,你会告诉我如果你要搬出去的话,You'd tell me if you were moving out right
train_dia148_utt16,是的，是的，只是我上一个室友Kip...,"Yeah, yeah, it's just that with my last roommate Kip..."
train_dia148_utt17,哦，我对基普了如指掌！,"Aw, I know all about Kip!"
train_dia148_utt18,就是我们一起买了一个火盆，然后他跑去结婚了，事情变得相当丑陋。,"It's just that we bought a hibachi together, and then he ran off and got married, and things got pretty ugly."
train_dia148_utt19,好的，让我问你一件事，Kip是比我更好的室友吗？,"Well, let me ask you something, was Kip a better roommate than me?"
train_dia148_utt20,哎呀，不要这样做。,"Aw, don't do that"
train_dia149_utt0,哦，哦不！我得走了！我有一个按摩预约。,"Ooh, oh no! I have to go! I have a massage appointment."
train_dia149_utt1,哦不，留在这里，我们会继续做这个。我会付给你。,"Oh no, stay here we'll keep doing this. I'll pay you."
train_dia149_utt2,不，我以前因为那个遇到麻烦了。我待会儿见你。,"No, I got in trouble for that before. I'll see you later."
train_dia149_utt3,当然。我喜欢你亲吻的方式。,Absolutely.  I love the way you kiss.
train_dia150_utt0,哦，我的天！哦，我的天！我非常抱歉！,Oh my God! Oh my God! I'm so sorry!
train_dia150_utt1,哎呀，算了吧，这是从哪来的。,"Aw forget it, it's from"
train_dia150_utt2,你以为你可以让我女儿怀孕然后不娶她吗？！我要杀了你！！,You think you can knock up my daughter and then not marry her?! I'm gonna kill you!!
train_dia150_utt3,你知道吗，现在对我来说并不是一个好时机。,Y'know this is actually not a great time for me.
train_dia151_utt0,好的！那么，我们就继续保持婚姻关系。,"Okay! So, we'll just stay married."
train_dia151_utt1,是的，完全正确！,"Yes, exactly!"
train_dia151_utt2,我会让每个人都称呼我为盖勒夫人！,And I will make everyone call me Mrs. Geller!
train_dia151_utt3,哇！这太神奇了。我，嗯，我真的以为我需要更多地说服你。,"Wow! This is so amazing. I uh, I really thought I'd have to talk you into this more."
train_dia151_utt6,什么-什么-什么，所以我们会永远结婚吗？！,What-wh-what so we'll just stay married forever?!
train_dia151_utt7,好的，听着，这会对你有什么影响？,"Okay, look, how is this gonna affect you?"
train_dia151_utt8,真的吗？,Really?
train_dia151_utt9,我是说你偶尔需要填写一些表格，而不是勾选“女士”（Ms）的选项，而是勾选“夫人”（Mrs）的选项！,I mean you fill some form out once and a while and instead of checking the box that says Ms you check the box that says Mrs.!
train_dia151_utt10,这是,It's
train_dia151_utt11,哦，好的，对不起。,"Ohh, okay, I'm sorry."
train_dia151_utt12,你是对的。,You're right.
train_dia151_utt13,你知道吗？,Y'know what?
train_dia151_utt15,我请求你帮我一个忙。,I'm asking you to do me a favor.
train_dia151_utt16,你在要求我成为你的妻子！,You are asking me to be your wife!
train_dia151_utt17,作为我的妻子，我认为你应该给我这个恩惠。,And as my wife I think you should grant me this favor.
train_dia152_utt0,哦，我的天啊！,Oh my God!
train_dia152_utt1,我知道，我知道，我真是个白痴。,"I know, I know, I'm such an idiot."
train_dia152_utt4,我兄弟现在正在经历这个，他一团糟。你是怎么度过的？,"My brother's going through that right now, he's such a mess. How did you get through it?"
train_dia152_utt5,嗯，你可以试着无意中破坏她的贵重物品，比如她的-,"Well, you might try accidentally breaking something valuable of hers, say her-"
train_dia152_utt6,-腿？,-leg?
train_dia152_utt7,那是一种方式！我，我选择了手表。,"That's one way! Me, I- I went for the watch."
train_dia152_utt8,你真的弄坏了她的手表？,You actually broke her watch?
train_dia152_utt9,巴里，对不起...,"Barry, I'm sorry..."
train_dia152_utt10,我很抱歉...,I am so sorry...
train_dia152_utt11,我知道你可能认为这一切都是关于我前几天说的你穿着袜子做爱的事情，但事实并非如此...不是的，这是关于我自己的，我只是- 嗨，机器又把我切断了...无论如何...,"I know you probably think that this is all about what I said the other day about you making love with your socks on, but it isn't... it isn't, it's about me, and I ju-  Hi, machine cut me off again... anyway..."
train_dia153_utt0,不要担心，亲爱的，真的没事，只是和苏珊一起去。,"No real-, honey, really it's fine, just g-go with Susan."
train_dia153_utt1,真的，我觉得女生晚上出去玩是个好主意。,"Really, I, no, I think girls night out is a great idea."
train_dia153_utt2,好的，好的，再见,"Okay, okay, bye"
train_dia153_utt3,他们在做什么？,So what are they doing?
train_dia153_utt4,我不知道，一些女孩子的东西。,"I don't know, something girlie."
train_dia153_utt5,嘿，你来得早。,"Hey, you're early."
train_dia153_utt6,你在做什么和灯？,What are you doing with the lamp?
train_dia153_utt7,我只是把它拿去重新布线。,I'm just taking it to be re-wired.
train_dia153_utt8,哦，好吧，不要把它带到你拿立体声的地方，因为他们已经拿了那个东西一个多星期了。,"Oh, well don't take it to the same place you took the stereo, cause they've had that thing for over a week."
train_dia153_utt9,不，不，赫克尔斯先生，这里没有人制造任何噪音。,"No, no, Mr. Heckles no one is making any noise up here."
train_dia153_utt10,你打扰了我练习双簧管。,You're disturbing my oboe practice.
train_dia153_utt11,你不会演奏双簧管！,You don't play the oboe!
train_dia153_utt12,我会演奏双簧管！,I could play the oboe!
train_dia154_utt0,哦！那真是太甜蜜了！,Ohhh! That is soo sweet!
train_dia154_utt1,好的，好的，听着，我知道今天我很不合适，但是这太难了，我是说看到你在走来走去，我只是想触摸你和拥抱你，来吧，周围没有人，就，就亲我一下。,"Okay, okay look, I know I'm being Mr. Inappropriate today, but it's just so tough, I mean see you walking around and I just wanna touch you and hold you, come on no one's around, just, just kiss me."
train_dia154_utt2,好的，就是这样！离开她！,"All right that's, that's it!! Get off her!"
train_dia154_utt3,发生了什么事？,What is going on?
train_dia154_utt4,发生了什么事情？！那就是发生的事情！！,What's going on?!  That's what's going on!!
train_dia154_utt5,罗斯！,Ross!
train_dia154_utt6,我在你的店里待了二十分钟，试图买一条领带！,I have been down in your store for twenty minutes trying to get a tie!
train_dia154_utt7,我要做什么才能得到一些服务？,What do I have to do to get some service?!
train_dia154_utt8,嗨，Rach。,Hi Rach.
train_dia155_utt0,罗斯？,Ross?
train_dia155_utt1,是的？,Yeah?
train_dia155_utt2,嘿，我是莫娜！来自婚礼。,Hey it's Mona! From the wedding.
train_dia155_utt3,嗨！,Oh hi!
train_dia155_utt4,嗨！,Hi!
train_dia155_utt5,哇！嗯，你好吗？,Wow! Uhhow are you?
train_dia155_utt6,我很好，除了嗯，你还欠我一支舞。,"I'm good except umm, you still owe me a dance."
train_dia155_utt7,哦，没错。嗯，你有兴趣看一部乌克兰电影吗？,"Oh that's right. Well uh, would you be interested in seeing a Ukrainian film?"
train_dia155_utt8,哦，你是认真的。当然可以！,Oh you're serious. Sure!
