name,chinese,english
Ses01M_script01_1_M036,如果这里不能发生这种事情...,If that can't happen here...
Ses01M_script01_1_F038,你是说你会因为这个而离开生意吗？,You mean to tell me you would leave the business for this.
Ses01M_script01_1_M037,是的，对于这个我愿意。,"Yes, on this I would."
Ses01M_script01_1_F039,好吧，你不想那样思考。,"Well, you don't want to think like that."
Ses01M_script01_1_M038,然后帮助我留在这里，妈妈。,Then help me stay here mom.
Ses01M_script01_1_F040,好吧，但你不这样想，因为这到底是为了什么。这一切都是为了你，我们为克里斯在工作什么？整个计划都是为了你。,"All right but you don't think like that because what the hell is this all for.  This is all for you, what are we working for Chris? The whole shooting match is for you."
Ses01M_script01_1_M039,我知道，我知道。,"I know, I know."
Ses01M_script01_1_M040,那么帮助我留下来。,Then help me stay.
Ses01M_script01_1_F041,嗯，你不这样想。,"Well, you don't think like that."
Ses01M_script01_1_M041,我是这样想的。,I am thinking like that.
Ses01M_script01_1_F042,我不明白你的意思，对吗？,"I don't understand you, do I?"
Ses01M_script01_1_M042,不，你不是。我是一个相当强壮的人。,"No, you don't.  I'm a pretty tough guy."
Ses01M_script01_1_F043,嗯，我能看到。,"Well, I can see that."
Ses01F_impro01_F000,对不起。,Excuse me.
Ses01F_impro01_M000,你有你的表格吗？,Do you have your forms?
Ses01F_impro01_F001,是的。,Yeah.
Ses01F_impro01_M001,让我看看它们。,Let me see them.
Ses01F_impro01_F002,有问题吗？,Is there a problem?
Ses01F_impro01_M002,谁告诉你排这条队的？,Who told you to get in this line?
Ses01F_impro01_F003,你做了。,You did.
Ses01F_impro01_F004,你站在起点，你引导着我。,You were standing at the beginning and you directed me.
Ses01F_impro01_M003,好的。但是我没有告诉你如果你在填写这个特定的表格时要排这条线。,Okay. But I didn't tell you to get in this line if you are filling out this particular form.
Ses01F_impro01_F005,好的，有什么问题？让我来改一下。,Well what's the problem?  Let me change it.
Ses01F_impro01_M004,这个表格是一个Z.X.四。,This form is a Z.X.four.
Ses01F_impro01_M005,你不能这样做——这不是Z.X.four的排队处。如果你要填写Z.X.four，你需要有一种不同的身份证明。,"You can't--  This is not the line for Z.X.four.  If you're going to fill out the Z.X.four, you need to have a different form of ID."
Ses01F_impro01_F006,什么？我正在办理身份证。这就是我来这里的原因。我的钱包被偷了。,What?  I'm getting an ID.  This is why I'm here.  My wallet was stolen.
Ses01F_impro01_M006,不，我需要另一套身份证来证明这确实是你。,No. I need another set of ID to prove this is actually you.
Ses01F_impro01_F007,我没有身份证，我应该怎么办才能得到一个身份证呢？一个人首先如何获得一个身份证呢？,How am I supposed to get an ID without an ID?  How does a person get an ID in the first place?
Ses01F_impro01_M007,我不知道。但是我需要一个身份证来通过这个表格。我不能没有身份证就把它发送出去。,I don't know.  But I need an ID to pass this form along.  I can't just send it along without an ID.
Ses01F_impro01_F008,我在这里是为了办理身份证。,I'm here to get an ID.
Ses01F_impro01_M008,不，我需要另一个身份证，一个独立的。,"No.  I need another ID, a separate one."
Ses01F_impro01_F009,像什么？像出生证明吗？,Like what?  Like a birth certificate?
Ses01F_impro01_M009,一张出生证明，一个护照...一个学生证；你没有上学吗？还有其他什么东西吗？,"A birth certificate, a passport...a student ID; didn't you go to school?  Anything?"
Ses01F_impro01_F010,谁他妈有出生证明？,Who the hell has a birth certificate?
Ses01F_impro01_F011,是的，但是我的钱包被偷了，我什么都没有了。我没有任何信用卡，也没有我的身份证。你们这里没有保存我的信息吗？,"Yes but my wallet was stolen, I don't have anything.  I don't have any credit cards, I don't have my ID.  Don't you have things on file here?"
Ses01F_impro01_M010,是的。我们将其存档，但我们需要一个身份证来访问那个文件。,"Yeah.  We keep it on file, but we need an ID to access that file."
Ses01F_impro01_F012,那已经失控了。,That's out of control.
Ses01F_impro01_M011,我不明白为什么人们到这里时会觉得这么复杂。这只是一个简单的表格。我只需要一个身份证。,I don't understand why this is so complicated for people when they get here.  It's just a simple form.  I just need an ID.
Ses01F_impro01_F013,你在这里工作多久了？,How long have you been working here?
Ses01F_impro01_M012,实际上太长了。,Actually too long.
Ses01F_impro01_F014,当然。你知道的，你有像主管之类的人吗？,"Clearly.  You know, do you have like a supervisor or something?"
Ses01F_impro01_M013,是的。你想见我的主管吗？嗯？是的。你想见我的主管吗？好的。我马上回来。,Yeah.  Do you want to see my supervisor?  Huh? Yeah.  Do you want to see my supervisor?  Fine.  I'll be right back.
Ses01F_impro01_F015,那样的话 - 我会很感激的。是的。,That would - I would appreciate that.  Yeah.
Ses01F_script01_1_F000,他要说什么？,What's he going to say?
Ses01F_script01_1_F001,也许我们应该在他看到之前告诉他。,Maybe we should tell him before he sees it.
Ses01F_script01_1_M000,他看到了它。,He saw it.
Ses01F_script01_1_F002,他怎么能看到呢？我是第一个起床的，他还在床上。,How could he see it?  I was the first one up; he was still in bed.
Ses01F_script01_1_M001,他在这里的时候它坏了。,He was out here when it broke.
Ses01F_script01_1_F003,什么时候？,When?
Ses01F_script01_1_M002,今天早上四点钟。我听到一声爆裂声，醒来后朝外看去。当它爆裂时，他就站在那边。,Four o clock this morning.  I heard a crack and I woke up and looked out.  He was standing right over there when it cracked.
Ses01F_script01_1_F004,他在凌晨四点钟在这里做什么？,What was he doing out here at four o clock in the morning?
Ses01F_script01_1_M003,我不知道。,I don't know.
Ses01F_script01_1_F005,他又在梦见他，四处走动。,"He's dreaming of him again, walking around."
Ses01F_script01_1_M004,我猜他是。,I guess he is.
Ses01F_script01_1_F006,这变得就像他去世后一样。那是什么意思？,It's getting to be just like after he died.  What's the meaning of that?
Ses01F_script01_1_M005,我不知道它的意思。但是我知道一件事，妈妈，你在爸爸身上犯了一个可怕的错误。,"I don't know the meaning of it.  But I know one thing, Mom, you've made a terrible mistake with father."
Ses01F_script01_1_F007,什么？,What?
Ses01F_script01_1_M006,对他不诚实，你知道的。这种事情总是会得到回报，而且正在得到回报。,"Being dishonest with him, you know.  This kind of thing always pays off and it's paying off."
Ses01F_script01_1_F008,你是什么意思，不诚实？,What do you mean dishonest?
Ses01F_script01_1_M007,你知道拉里不会回来，我也知道。为什么我们要让他继续认为我们和他一样相信呢？,You know Larry is not coming back and I know it.  Why do we allow him to go on thinking that we believe with him?
Ses01F_script01_1_F009,你想做什么？和他争论吗？,What do you want to do?  Argue with him?
Ses01F_script01_1_M008,我不想争论，但是是时候让他意识到没有人相信Larry还活着了。,I don't want to argue but it's time he realized that nobody believes Larry is alive.
Ses01F_script01_1_M009,你知道吗？为什么他不应该在夜晚想着他，梦见他呢？我们是否与他矛盾？我们是否说过，我们不再有任何希望了？我们多年来一直没有希望吗？,"You know?  Why shouldn't he walk the nights thinking of him, dreaming of him?   Do we contradict him?  Do we say, we don't have any hope anymore?  That we haven't had any hope for years now?"
Ses01F_script01_1_F010,你不能对他说那样的话。,You can't say that to him.
Ses01F_script01_1_M010,我们必须对他说出来。,We've got to say it to him.
Ses01F_script01_1_F011,在哪里有证据？你有任何证据吗？,Where's the proof?  Do you have any proof?
Ses01F_script01_1_M011,求求你，三年？三年后没人会回来的；那简直疯了。,"For God's sake, three years?  Nobody comes back after three years; that's insane."
Ses01F_script01_1_F012,对你来说，对我来说，但对你的父亲来说，你可以自言自语到脸都发青。但是没有坟墓，也没有尸体，那么你在哪里？,"To you it is, to me it is, but to your father, you can talk yourself until you are blue in the face.  But there is no grave and there is no body, so where are you?"
Ses01F_script01_1_M012,坐下，妈妈。我想和你谈谈。,"Sit down, Mom.  I want to talk to you."
Ses01F_script01_1_F013,这个麻烦就是那些该死的报纸。每个月都有新的男孩回来，下一个就是Larry，他们只是--,"It's that the trouble is those God damn newspapers.  Every month some new boy comes back and so the next one is going to be Larry, they just--"
Ses01F_script01_1_M013,好的，好的，好的。你知道我为什么叫安妮来这里，对吗？,"All right, all right, all right.  You know why I asked Annie here, right?"
Ses01F_script01_1_F014,为什么？,Why?
Ses01F_script01_1_M014,你知道。,You know.
Ses01F_script01_1_F015,嗯，我有一个主意，但是你的故事是什么？,"Well I got an idea, but what's your story?"
Ses01F_script01_1_M015,我打算向她求婚。,I'm going to ask her to marry me.
Ses01F_script01_1_F016,好吧，那只是你的事情，克里斯。,"Well that's only your business, Chris."
Ses01F_script01_1_M016,你知道这不仅仅是我的事情。,You know it's not just my business.
Ses01F_script01_1_F017,好吧，你想让我做什么？你已经长大到足够了解自己的想法了。,Well what do you want me to do?  You're old enough to know your own mind.
Ses01F_script01_1_M017,那么好吧，那我就继续下去了吗？,"So all right then, I'll just go ahead with it?"
Ses01F_script01_1_F018,好的，你想要确保你的父亲不会--,Well you want to make sure that your father is not going to --
Ses01F_script01_1_M018,那么这不仅仅是我的事情。,Then it's not just my business.
Ses01F_script01_1_F019,我只是在说。,I'm just saying.
Ses01F_script01_1_M019,你知道有时候你让我很生气。你知道吗？如果我告诉父亲，他会大发脾气，这不关你的事吗？天啊，你真是擅长忽视事情。,"You know sometimes you infuriate me.  you know that?  Isn't it your business if I tell father and he throws a fit about it?  God, you have such a talent for ignoring things."
Ses01F_script01_1_F020,哦，我忽略了我需要忽略的事情。那个女孩是拉里的女孩。,Oh.  I ignore what I got to ignore.  That girl is Larry's girl.
Ses01F_script01_1_M020,她不是拉里的女孩。,She's not Larry's girl.
Ses01F_script01_1_F021,从你父亲的角度来看，他并没有死，克里斯他仍然认为自己还活着。那个女孩是拉里的女孩。,"From your father's point of view, he is not dead and- Chris he still thinks he's still alive.  The girl is Larry's girl."
Ses01F_script01_1_F022,现在如果你知道要去哪里，你可以从那里继续前进，但是我告诉你，我不知道要去哪里。,"Now you can go on from there if you know where to go, but I'm telling you, I don't know where to go."
Ses01F_script01_1_M021,我不知道为什么，但每次我伸手去拿东西，我都不得不收回，因为我害怕其他人会受苦。我整个可恶的生活，一次又一次。,"I don't know why it is, but every time I reach out for something I have to pull back because I am afraid other people will suffer. My whole bloody life, time after time."
Ses01F_script01_1_F023,你是一个体贴的人，这没有什么错。,"You're a considerate fellow, there's nothing wrong in that."
Ses01F_script01_1_M022,去他妈的。,To hell with that.
Ses01F_script01_1_F024,我就是不明白为什么。你问过安妮了吗？,I just don't see why.  Have you asked Annie yet?
Ses01F_script01_1_M023,我想先解决这个问题。,I wanted to get this settled first.
Ses01F_script01_1_F025,你怎么知道她会嫁给你呢？也许她和你父亲有相同的感觉。,Well how do you know she's going to marry you?  Maybe she feels the same way your father does.
Ses01F_script01_1_M024,嗯，如果她真的这样做了，那就这样吧。这就是结束了。不过从她的信中，我觉得她几乎忘记了他。,"Well if she does, then that's it.  That's the end of it.  From her letters, though, I think she's pretty much forgotten him."
Ses01F_script01_1_M025,然后我们会和爸爸好好解决这个问题。好吗，妈妈？不要躲避我。,And then we'll thrash it out with father.  Okay Mom?  Don't avoid me.
Ses01F_script01_1_F026,问题是你没有看到足够多的女性。你从来没有看到过。,The trouble is you don't see enough women.  You never did.
Ses01F_script01_1_M026,所以呢。我对女人不敏感。,So what.  I'm not fast with women.
Ses01F_script01_1_F027,为什么一定要是安妮？,Why does it have to be Annie?
Ses01F_script01_1_M027,因为它是这样的。,Because it is.
Ses01F_script01_1_F028,哦，那是一个很好的理由。这根本不是理由。,Oh that's a great reason.  It's no reason at all.
Ses01F_script01_1_M028,我不知道。,I don't know.
Ses01F_script01_1_F029,你自从去打仗以来就没有见过她，已经过去五年了。,"You haven't seen her since you went away to war, it's been five years."
Ses01F_script01_1_M029,我无法控制，我最了解她。你知道吗？我是在她隔壁长大的。这些年来，每当我想到一个妻子的人选，我就会想到安妮。,"I can't help it, I know her best.  I was brought up next door to her, you know?  These years when I think of someone for my wife, I think of Annie."
Ses01F_script01_1_M030,妈妈，你想要什么？一个图表吗？,"Mom, what do you want?  A diagram?"
Ses01F_script01_1_F030,我不想要一个图表。,I don't want a diagram.
Ses01F_script01_1_F031,他认为他会回来克里斯。,He thinks he's coming back Chris.
Ses01F_script01_1_F032,你娶了那个女孩，你就等于宣布他死了...,"You marry that girl, you are pronouncing him dead..."
Ses01F_script01_1_F033,...然后那会对你父亲有什么影响？你知道吗？我不知道。,...and then what's that going to do to your father?  Do you know?  I don't.
Ses01F_script01_1_M031,好的，那么，妈妈。【呼吸声】,"All right, then, Mom. [BREATHING]"
Ses01F_script01_1_F034,好好考虑一下。,Just give it some more thought.
Ses01F_script01_1_M032,我已经思考了三年。我希望如果我等待，父亲会忘记拉里，然后我们可以举行一场普通的婚礼，每个人都会很开心。,"I've given it three years of thought.  And I'd hope that if I waited, father would forget about Larry and then we could just have a regular wedding and everyone would be happy."
Ses01F_script01_1_M033,但是如果我在这里做不到，我可能不得不去别的地方。,"But if I can't do that here, I may have to go somewhere else."
Ses01F_script01_1_F035,这是什么鬼东西？,What the hell is this?
Ses01F_script01_1_M034,我会离开。我会结婚，然后搬到别的地方，也许是纽约。,"I'll get out.  I'll get married and I'll move somewhere else, maybe New York."
Ses01F_script01_1_F036,你疯了吗？,Are you crazy?
Ses01F_script01_1_M035,我已经做了一个好儿子太久了，一个好的傻瓜。,"I've been a good son for too long, a good sucker."
Ses01F_script01_1_F037,你在这里有生意。这到底是什么鬼东西？,You have a business here.  What the hell is this?
Ses01F_script01_1_M036,这个生意？这个生意没有激发我的灵感。,The business?  The business doesn't inspire me.
Ses01F_script01_1_F038,哦，你一定要受到启发吗？,Oh.  Must you be inspired?
Ses01F_script01_1_M037,是的。我每天喜欢它一个小时。我不在乎整天为钱而努力，当我回家时，我希望它快乐。,"Yes.  I like it for an hour a day.  I don't care if I have to grub for money all day long, when I come home I want it happy."
Ses01F_script01_1_M038,我想要一些孩子，我想要一个家庭，我想要一个可以付出自己的人，安妮就是其中心。现在只是要找到它的地方。,"I want some kids, I want a family, I want somebody that I can give myself to and Annie is in the center of that.  Now it's just where to find it."
Ses01F_script01_1_F039,你是说你会因为这个而离开这个生意吗？,You mean to tell me that you would leave the business over this?
Ses01F_script01_1_M039,关于这个，我会的。,"On this, I would."
Ses01F_script01_1_F040,嗯，你不想那样思考。,Well you don't want to think like that.
Ses01F_script01_1_M040,那么帮助我留在这里。,Then help me stay here.
Ses01F_script01_1_F041,好吧。但你不想这样想，因为我们到底为了什么在工作，克里斯？这一切都是为了你。整个摄制过程都是为了你。,"All right.  But you don't want to think like that because what the hell are we working for, Chris?  It's all for you.  This whole shooting match is for you."
Ses01F_script01_1_M041,我知道。那就帮我留在这里。,I know that.  Then just help me stay here.
Ses01F_script01_1_F042,只是不要这样想。,Just don't think like that.
Ses01F_script01_1_M042,嗯，我是这样想的。,Well I am thinking like that.
Ses01F_script01_1_F043,我不明白你的意思，对吗？,"I don't understand you, do I?"
Ses01F_script01_1_M043,不，你不是。我是一个相当强硬的人。,No.  You don't.  I'm a pretty tough guy.
Ses01F_script01_1_F044,我能看到那个。,I can see that.
Ses01F_impro05_F000,嗨。,Hi.
Ses01F_impro05_M000,嗨。谢谢你等待。,Hi.  Thanks for waiting.
Ses01F_impro05_F001,是的。这是我参与的第四行。,Yeah. This is the fourth line that I have been in.
Ses01F_impro05_M001,我可以帮助你吗？,Can I help you?
Ses01F_impro05_M002,嗯，是的。,Uh huh.
Ses01F_impro05_F002,我需要我的包。,I need my bag.
Ses01F_impro05_M003,好的。,Okay.
Ses01F_impro05_F003,我在三个多小时前飞过来，我已经排了四条不同的队。,"I flew in over three hours ago, I've been in four different lines."
Ses01F_impro05_M004,好的。,Okay.
Ses01F_impro05_F004,我等了整个行李传送带-我等了整个行李传送带四次。他们告诉我去下一个。我在那里等了三个飞机，现在我在这里。,I waited the entire baggage- I waited for the whole baggage carousel four times.  They told me to go to the next one.  I waited through that for three planes and now I'm here.
Ses01F_impro05_M005,好的。太好了。我真的很抱歉你不得不这样做。你姓什么？我们从那里开始。,Okay.  Great.  I'm really sorry that you had to do that.  What's your last name?  Let's start there.
Ses01F_impro05_F005,纳什。,Nash.
Ses01F_impro05_M006,好的。,Okay.
Ses01F_impro05_F006,没有 G.,No G.
Ses01F_impro05_M007,好的-好的。你丢了你的包吗？那-那是问题吗？,all right- okay.  And you lost your bag? Is that- that the issue?
Ses01F_impro05_F007,是的。,Yes.
Ses01F_impro05_F008,航班七一四。,Flight seven fourteen.
Ses01F_impro05_M008,嗯嗯。,Uh-huh.
Ses01F_impro05_F009,我会得到免费的门票和里程吗？我什么时候能收到我的行李？,"Am I going to be getting, like, free tickets, free mileage. When can I expect my bag here?"
Ses01F_impro05_M009,是的。是的，我看不到-我看不到任何-,"Yeah. Yeah, I don't see- I don't see any--"
Ses01F_impro05_M010,我没有看到任何记录，并且通常当我没有看到记录时，这意味着嗯-,"I don't see any record of it, and I-usually when I don't see a record of it, that means um-"
Ses01F_impro05_M011,我们不小心丢失了您的行李。我们非常抱歉。代表Jet Blue，我想为任何不便向您道歉。我可以为您发放一张价值五十美元的礼品卡，您可以在未来任何想要与我们一起乘坐的航班上使用。再次非常抱歉...,"we've mistakenly lost your baggage.  We're very sorry.  On behalf of Jet Blue I would like to apologize for any inconvenience.  I am allowed to issue you a fifty dollar gift card which you can use any future flights you want to take with us.  I'm very sorry, once again..."
Ses01F_impro05_F010,哦，你在开玩笑吗？,"Oh, Are you kidding me?"
Ses01F_impro05_M012,对于这样的不便和您的包，但是,"for such an inconvenience and your bag, but"
Ses01F_impro05_F011,这是一个笑话吗？,Is this a joke?
Ses01F_impro05_M013,是的。,Yeah.
Ses01F_impro05_M014,不，不。,"No, no."
Ses01F_impro05_F012,有隐藏摄像头吗？这是那部电影吗？有那个节目，对吗？飞机，航空公司。,"Are there candid cameras?  Is this that movie? There's that show, right?  Airplane, airline."
Ses01F_impro05_M015,不，不。这是真的。,"No, no.  This is real."
Ses01F_impro05_F013,所以你会给我钱，然后我就可以拿到我的包包了吗？,So you'll give me money and then I'll get my bag?
Ses01F_impro05_M016,不，我只是给你钱，包包不见了。如果它不在这里，真的很抱歉，我无能为力，因为...,"No.  I'm just giving you money, the bag is gone.  If it's not here, I'm really sorry there is nothing I can do because..."
Ses01F_impro05_M017,这是我们唯一的记录，如果它没有在这里列出，那么可能就不存在任何地方。,this is the only track record that we have and if it's not listed here then it's probably not anywhere.
Ses01F_impro05_F014,你在开玩笑吧，这是个笑话。,"You're kidding me, this is a joke."
Ses01F_impro05_M018,再一次，我真的-我真的很抱歉。,"Once again, I'm really- I'm really sorry."
Ses01F_impro05_F015,你有任何想法吗 - 五十美元？那应该替代我所有的东西吗？你明白我在那里装了多少东西吗？它不仅有情感价值，而且不能像那样被替代。它非常昂贵。,Do you have any idea-- fifty dollars?  That's supposed to replace everything that I have?  Do you understand how much I have packed in there? Not only does it have sentimental value; it can't be replaced like that.  It was incredibly expensive.
Ses01F_impro05_M019,是的。,Yes.
Ses01F_impro05_M020,我知道。,I know.
Ses01F_impro05_F016,我们从巴黎飞来。我已经购物三个星期了。,We flew in from Paris.  I've been shopping for three weeks.
Ses01F_impro05_M021,非常抱歉。但是如果你看到我身后的标志，它非常清楚地说明我们不承担责任--,"I'm very sorry.  But if you see the sign that's right behind me here, it spells it out really clearly that we are not held liable--"
Ses01F_impro05_F017,我不在乎你那该死的标志说什么。有人-有人需要替换我那里的一切，并为我带来的不便给我钱。,I don't care what you're freaking sign says.  Somebody- Somebody needs to replace everything I've got there and give me money for my inconvenience.
Ses01F_impro05_M022,好的。冷静一点。,Okay. Calm-
Ses01F_impro05_M023,实际上，我们并不一定有责任给你-甚至给你这五十美元，所以...实际上-实际上真的,"Actually, we are not necessarily liable to give you- to even give you this fifty dollars so... it's actually- it's actually really"
Ses01F_impro05_F018,你明白我丈夫是谁吗？,Do you understand who my husband is?
Ses01F_impro05_F019,如果你正在寻找一场官司，宝贝，你找对了。,"If you're- if you're- if you're looking for a lawsuit, baby, you've found it."
Ses01F_impro05_M024,我们实际上甚至不被允许-你知道的，就像我们不必给你这五十美元。我们不必这样做。,"We are actually not even allowed--  you know, like we don't have to give you this fifty dollars.  We don't have to do that."
Ses01F_impro05_F020,哦哦。这是个礼物。你-你在帮我吗？,Oh-Oh.  It's a gift.  You're-You're helping me out here?
Ses01F_impro05_M025,这是一份礼物。,It's a gift.
Ses01F_impro05_M026,你知道，航空公司不能对每一件经过这里的行李负责。,"You know, the airlines can not be held responsible for every bag of luggage that comes through here."
Ses01F_impro05_F021,你正在寻找麻烦。你会有大麻烦的。,You are cruising for a bruising.  You are in so much trouble.
Ses01F_impro05_M027,随着数量的增加--,With the amount of--
Ses01F_impro05_F022,谁负责？谁是捷蓝航空的总裁？,Who's in charge?  Who is the president of Jet Blue?
Ses01F_impro05_M028,嗯，实际上，我不知道。我不知道。哦，真的吗？,"Um, actually, I don't know. I don't know. Oh really?"
Ses01F_impro05_F023,因为我很可能认识他。,Because I probably know him.
Ses01F_impro05_F024,是的。,Yeah.
Ses01F_impro05_M029,那么也许你可以直接给他打电话，他可以给你更多的钱。但是现在我能做的只有--,Well then maybe you can just call him and he can give you more money.  But right now all I can do--
Ses01F_impro05_F025,我不想要钱，我想要我的衣服。,"I don't want money, I want my clothes."
Ses01F_impro05_M030,现在我能做的就是给你这五十美元，真的很抱歉。,"Right now all I can do is just give you this fifty dollars, I'm really sorry."
Ses01F_impro05_F026,你叫什么名字？,What's your name?
Ses01F_impro05_M031,哦。我的名字是Sean。嗨。,Oh.  My name is Sean. Hi.
Ses01F_impro05_F027,Sean. 太好了。你有工作证号码或者其他什么吗？,Sean.  Great. Do you have a badge number or something?
Ses01F_impro05_M032,请输入徽章号码？嗯，不用了。你可以用我的员工号码。,"Badge number?  Uh, no.  You can just take my employee number I guess."
Ses01F_impro05_F028,好的。我会这样做。,Okay.  I'll do that.
Ses01F_impro05_M033,为什么？我做错了什么吗？我给你提供了差劲的服务吗？我感觉我已经尽力了。,Why?  Have I done something wrong?  Have I given you bad service?  I feel like I have done the best I could.
Ses01F_impro05_F029,我认为你还没有尽力做到一切，因为我的包还没有在这里。,I don't think you have done everything you could do because I don't have my bag here yet.
Ses01F_impro05_M034,如果你想的话，你可以写一封信。我可以给你地址。是的。一个生气的--,"If you want, you can write a letter.  I can give you the address. Yes.  An angry--"
Ses01F_impro05_F030,一封信？我会打个私人电话。,A letter? I'll make a personal phone call.
Ses01F_impro05_M035,或者你可以打电话。但我认为写信可能会更好一些——在我印象中，信件更有...,"Or you can make a phone call.  But I think a letter might be a little more-- in my impression, letters have more..."
Ses01M_script01_2_F000,为什么他邀请她来这里？,Why did he invite her here?
Ses01M_script01_2_M000,嗯，也许他想见她。,"Well, maybe he wanted see her."
Ses01M_script01_2_F001,已经过去了三年半了。为什么突然间？,It's been three and a half years.  Why all of a sudden?
Ses01M_script01_2_M001,嗯，他和那个女孩住在隔壁，为什么他不想见她呢？,"Well uh, He grew up next door to the girl, why wouldn't he want to see her?"
Ses01M_script01_2_M002,不要那样看着我。他没有告诉我任何他告诉你的事情。,Don't look at me like that.  He didn't tell me anything he told you.
Ses01M_script01_2_F002,他不打算和她结婚。,He's not going to marry her.
Ses01M_script01_2_M003,你怎么知道他甚至在考虑这件事？,How do you know he's even thinking about it?
Ses01M_script01_2_F003,它有点那个样子。,it's got that about it.
Ses01M_script01_2_M004,哦，那又怎样？,Oh so what?
Ses01M_script01_2_F004,这里发生了什么事，乔？,"What is going on here, Joe?"
Ses01M_script01_2_M005,好的，现在听着，孩子们...,"Okay, now listen, kids..."
Ses01M_script01_2_F005,这个女孩不是拉里的。如果这个女孩是拉里的女孩，她不是他的，她知道她不是。,The girl is not Larry's.  If the girl is Larry's girl she's not his she know she's not.
Ses01M_script01_2_M006,听着。别废话。你无法读懂她的心思。,Listen. Line. You can't read her mind.
Ses01M_script01_2_F006,那她为什么还是单身呢？纽约到处都是男人，可能有一百个人告诉她她疯了，但她还在等待。,Then why is she still single?  New York is full of men probably a hundred people told her she is crazy but she is waited.
Ses01M_script01_2_M007,而你怎么知道她为什么等待。,And how do you know why she's waited.
Ses01M_script01_2_F007,因为她知道我所知道的，所以她像石头一样忠诚。在我最黑暗的时刻，我想到她在等待，我知道我是对的。,Because she knows what I know that's why.  She's faithful as a rock. in my darkest moments I think of her waiting and I know that I'm right.
Ses01M_script01_2_M008,好的，看，今天天气很好。我们为什么要争吵呢？,"Okay, look it's a beautiful day.  Why are we arguing?"
Ses01M_script01_2_F008,在这个房子里，没有人敢夺走她对乔的信任。陌生人可能会，但她的父亲和她的兄弟不会。,"Nobody in this house dares take away her faith Joe.  Her- strangers might but not her father, not her brother."
Ses01M_script01_2_M009,你想让我做什么？你想要什么？,What do you want me to do?  What do you want?
Ses01M_script01_2_F009,我希望你们表现得好像他会回来一样。自从Chris邀请她来这里以来，我注意到了你们两个。我不会容忍任何胡闹。,"I want you to---act like he is coming back.  Don't think I haven't noticed you, both of you since Chris invited her here.  I won't stand for any nonsense."
Ses01M_script01_2_M010,Kate...,Kate...
Ses01M_script01_2_F010,因为如果他不回来的话，我会自杀。,Because if he's not coming back then I'll kill myself.
Ses01M_script01_2_M011,[呼吸],[BREATHING]
Ses01M_script01_2_F011,哦，嘲笑我吧，尽管你想笑就笑吧，但为什么每个晚上她回来的时候都会发生这种事情呢？她去他的房间睡觉，他的纪念品却碎成了碎片。看啊，乔，看看它。,"Oh, laugh at me, laugh all you like but why does this happen to very night she comes back?  She goes to sleep in his room and his memorial breaks in pieces.  Look at it, Joe look."
Ses01M_script01_2_M012,好的，冷静一下。,"All right, calm yourself."
Ses01M_script01_2_F012,相信我，乔，你必须相信。就在上周，一个比拉里失踪时间更长的男孩回来了，你亲自读过。,"Believe with me Joe, you got to believe. Only last week a boy came back missing longer then Larry you read it yourself."
Ses01M_script01_2_M013,好的，冷静一点。好的。,"Okay, calm yourself. Alright."
Ses01M_script01_2_M014,冷静下来。,calm yourself.
Ses01M_script01_2_F013,你最重要的是要相信。只是不要停止相信。,You above all have got to believe. Just don't stop believing.
Ses01M_script01_2_M015,这是什么意思？我首先？这是什么意思？,What does that mean? Me above all? What does that mean?
Ses01M_script01_2_M016,看看你。你在发抖。,Look at you. You're shaking.
Ses01M_script01_2_F014,我无能为力。,I can't help it.
Ses01M_script01_2_M017,你到底想要我怎么样，凯特？,"What the hell do you want from me, Kate?"
Ses01M_script02_2_M000,他们现在正在外面游泳...,They're out there swimming right now...
Ses01M_script02_2_M001,...来到这个地方参加这场关于性和死亡的盛大庆典...,...to this spot for this massive celebration of like sex and death...
Ses01M_script02_2_M002,看这个，我的头发都竖起来了。我给自己起鸡皮疙瘩了。,"Look at this, my hairs are standing up my arm. I'm giving myself goose bumps."
Ses01M_script02_2_F000,那是风。,That's the wind.
Ses01M_script02_2_M003,好了，那么呢？你怎么想？,"Well, so?  What do you think?"
Ses01M_script02_2_F001,关于什么？,About what?
Ses01M_script02_2_M004,关于我刚才说的事情。,About what I was saying.
Ses01M_script02_2_F002,我认为这太荒谬了。,I think it's ridiculous.
Ses01M_script02_2_M005,这绝对不是。它就像是稍微夸张的科学事实。,It certainly is not.  It's like slightly exaggerated scientific fact.
Ses01M_script02_2_F003,这是一个公关活动。,It's a PR.
Ses01M_script02_2_F004,有人向你兜售了一张好东西的票，说在海滩上会发生一些令人惊奇的事情。,Somebody sold you a bill of goods that something amazing is going to happen on the beach.
Ses01M_script02_2_M006,不仅仅是我，好吗？看看所有的人。,"It's not just me, okay?  Look at like all the people."
Ses01M_script02_2_F005,他们都被告知了同样的事情。,They're all told the same thing.
Ses01M_script02_2_F006,每个人都相信它能让他们兴奋，你知道它能让他们不断回来。,"Everybody is believes that it keeps them excited, you know it keeps them coming back for more."
Ses01M_script02_2_F007,每个人都认为他们可以找到合适的位置，你知道他们会参与其中。,"Everybody keeps thinking that they can just find the right spot, you know they'll get it on the action."
Ses01M_script02_2_F008,他们的生活将从那时开始。,Their life will start then.
Ses01M_script02_2_M007,我们在谈论同一件事吗？,Are we talking about the same thing?
