name,chinese,english
9J25DZhivz8_11,我简直不敢相信那是罗素·布兰德,OF I COULDNT I COULDNT EVEN BELIEVE IT WAS RUSSELL BRAND
9J25DZhivz8_12,我保持我在无聊地听着,I KEPT I WAS LISTENING BORED
9J25DZhivz8_13,也许有一次，我以为我真的听到了罗素·布兰德本人的声音。,AND THERE WAS MAYBE ONE TIME WHEN I THOUGHT I ACTUALLY HEARD RUSSELL BRAND HIMSELF
9J25DZhivz8_14,但除此之外，我认为他非常出色。,BUT OTHERWISE I THOUGHT HE WAS EXCELLENT
9J25DZhivz8_15,关于3D，我说是的。,AS FOR 3D I SAY YES
9J25DZhivz8_16,这部电影中有一个场景，使得3D完全值得。,THERES ONE SCENE IN THIS MOVIE THAT MAKES 3D ENTIRELY WORTH IT
9J25DZhivz8_17,有些人可能会认为这里有很多廉价的伎俩,AND SOME PEOPLE MIGHT THINK THAT THERES A LOT OF CHEAP TRICKS
9J25DZhivz8_18,但是有一个过山车场景，如果你有一点晕动病，你可能不想在3D中看它，因为你会感觉像你在过山车上。,BUT THERES A ROLLER COASTER SCENE AND IF YOU ARE UM GET A LITTLE BIT MOTION SICK YOU MIGHT NOT WANNA SEE IT IN 3D BECAUSE YOULL FEEL LIKE YOURE ON THIS COASTER
9J25DZhivz8_19,我是说，当我们下降那个大坡时，我的胃都快要翻腾起来了。,I MEAN MY STOMACH WAS ALMOST GOING WOHU AS WE WENT DOWN THE BIG DROP
9J25DZhivz8_20,我觉得真的很酷,I THOUGHT IT WAS REALLY COOL
9J25DZhivz8_21,那是一个很棒的效果,THAT WAS A GREAT EFFECT
9J25DZhivz8_22,有很多低级的儿童幽默。,THERE WAS A LOT OF CHEAP CHILD HUMOUR
9J25DZhivz8_23,每个人都能产生共鸣的,WHICH EVERYONE CAN RELATE TO
9J25DZhivz8_24,我总是觉得那非常好笑,AND I I ALWAYS THINK THATS HILARIOUS
9J25DZhivz8_25,但是，使这部电影真正有趣的是其中的一些成人幽默嘲讽。,BUT WHAT MADE THIS MOVIE REALLY FUN WAS SOME OF THE ADULT HUMOUR JABS
9T9Hf74oK10_1,观看这部他妈的电影,WATCH THIS FUCKING MOVIE
9T9Hf74oK10_2,特别是那些我觉得应该被提名但没有被提名的电影，而《别让我走》实际上就是其中的一部电影。,AND UM PARTICULARLY THE MOVIES THAT I FEEL LIKE SHOULDVE GOTTEN NOMINATED BUT DIDNT AND NEVER LET ME GO IS ACTUALLY ONE OF THOSE MOVIES
9T9Hf74oK10_3,我认为很多人对这部电影持有不同的看法。,I THINK A LOT OF PEOPLE ARE REALLY SPLIT ABOUT THIS MOVIE
9T9Hf74oK10_4,它具有一种特定的面无表情的性质,THERES A CERTAIN DEADPAN NATURE TO IT
9T9Hf74oK10_5,大部分时间，这部电影的节奏相当慢。,IT WAS A PRETTY SLOW MOVIE FOR THE MOST PART
9T9Hf74oK10_6,而且它是，它是深思熟虑的,AND IT WAS IT WAS THOUGHFUL
9T9Hf74oK10_7,但是你知道，有些电影的评论家有时候会过于深思熟虑，我认为他们永远不会让我走。,BUT THERE ARE YOU KNOW THERERE CRITICS OF MOVIES THAT ARE SOMETIMES TOO THOUGHFUL IN A WAY AND I THINK THAT WOULD NEVER LET ME GO
9T9Hf74oK10_8,很多评论家说，这部电影过于依赖观众去探索其中的主题，你知道，这样做是有道理的，我猜。,A LOT OF CRITICS SAID THAT IT RELIED TOO MUCH ON THE AUDIENCE TO UM EXPLORE THE THEMES IN THE FILM AND YOU KNOW TIGHTLY SO I GUESS WHICH
9T9Hf74oK10_9,从某种程度上说，《别让我走》中的许多主题都非常深刻和深入。,UM IN A WAY A LOT OF THE THEMES IN NEVER LET ME GO WHICH WERE VERY PROFOUND AND DEEP
9T9Hf74oK10_10,他们没有被完全探索过,THEY WERENT FULLY EXPLORED
9T9Hf74oK10_11,我认为这部电影确实依赖于你去理解并自己处理那些观点。,AND I THINK THAT THE MOVIE DID RELY ON YOU TO KIND OF FIGURE IT OUT AND KIND OF DEAL WITH THOSE IDEAS BY YOURSELF
9T9Hf74oK10_12,但不管怎样，我认为这是一部非常好的电影。,BUT REGARDLESS I THOUGHT IT WAS A VERY GOOD MOVIE
9T9Hf74oK10_13,那三个是当今最优秀的年轻演员之一,THOSE THREE ARE SOME OF THE BEST YOUNG ACTORS OF TODAY
9T9Hf74oK10_14,她以及她所做的一切都充满了优雅和流畅。,SHE AND EVERYTHING SHE DOES SHE HAS SO MUCH GRACE TO IT AND SO MUCH FLUIDITY
9T9Hf74oK10_15,而且凯拉·奈特莉，我是说，大家都从《加勒比海盗》中认识她。,AND KEIRA KNIGHTLEY I MEAN EVERYBODY KNOWS HER FROM THE PIRATES OF THE CARRIBEAN
9T9Hf74oK10_16,但是我是说在她的其他作品中，比如《傲慢与偏见》，她真的表现得非常出色。,BUT I MEAN IN HER OTHER WORKS LIKE PRIDE AND PREJUDICE SHES JUST BEEN REALY FANTASTIC
9T9Hf74oK10_17,当然，每个人都知道安德鲁·加菲尔德，他因社交网络而出名。,AND ANDREW GARFIELD OF COURSE EVERYBODY KNOWS HIM FORM THE SOCIAL NETWORK
9T9Hf74oK10_18,所以请注意那个，那应该会很有趣。,SO LOOK OUT FOR THAT THAT SHOULD BE INTERESTING
9T9Hf74oK10_19,但是不管怎样，他们的表演确实非常出色。,BUT ANYWAYS THEY DID UM THEY DID ACT VERY WELL
9T9Hf74oK10_20,你并不完全知道发生了什么,AND YOU DONT EXACTLY KNOW WHAT IS GOING ON
9T9Hf74oK10_21,我认为它发生在某个时候，嗯，我不认为它是在现在。,I THINK IT TAKES PLACE SOMETIME UM ITS I DONT THINK ITS PRESENT DAY
9T9Hf74oK10_22,但是它的呃，我会说它是现代的某个人,BUT ITS UM ITS SOMEONE MODERN I WOULD SAY
9T9Hf74oK10_23,这并不是像历史剧那样的作品或者其他什么东西。,ITS NOT ITS NOT LIKE A PERIOD PIECE OR ANYTHING
9T9Hf74oK10_24,你并不完全知道发生了什么,AND YOU DONT EXACTLY KNOW WHATS GOING ON
9T9Hf74oK10_25,我认为在早期就揭示了剧情的转折点,AND I THINK EARLY ON THE TWIST IS REVEALED
9c67fiY0wGQ_1,起初，我以为这部电影会更吸引年轻观众。,AT FIRST I THOUGHT THE MOVIE WOULD APPEAL MORE TO YOUNGER AUDIENCE
9c67fiY0wGQ_2,但我实际上发现自己很享受这部电影并且笑了起来,BUT I ACTUALLY FOUND MYSELF ENJOYING THE MOVIE AND LAUGHING
9c67fiY0wGQ_3,我认为这部电影真实地描绘了纽约市的活力，而我自己就是纽约人。,I THINK THE MOVIE REALLY DEPICTED THE LIVELINESS OF NEW YORK CITY WHILE SINCE IM A NEW YORKER MYSELF
9c67fiY0wGQ_4,我也喜欢这部电影的剧情如何流畅地结合在一起。,I ALSO LIKED HOW THE STORYLINE OF THE MOVIE WORKED TOGETHER SMOOTHLY
9c67fiY0wGQ_5,这部电影也传达了许多有意义的信息。,THE MOVIE ALSO DELIVERS MANY MEANINGFUL MESSAGES
9c67fiY0wGQ_6,我也认为电影的某些部分很有趣，例如，噶噶魔的猫的面部表情。,I ALSO THOUGHT SOME PARTS OF THE MOVIE WERE FUNNY FOR EXAMPLE UM GARGAMELS CAT FACIAL EXPRESSIONS
9c67fiY0wGQ_7,他们太有趣了，和XXX这个人很相似。,THEYRE SO HILARIOUS AND SIMILAR TO XXX PERSON WITH THAT
9c67fiY0wGQ_8,我推荐这部电影给六岁及以上的孩子们观看。,I RECOMMEND THIS FILM TO CHILDREN SIX AND UP
9c67fiY0wGQ_9,这是一部有趣的家庭电影,IT IS A FUN FAMILY FILM
9c67fiY0wGQ_10,父母们会在回忆自己的童年时发笑。,PARENTS WILL FIND THEMSELVES LAUGHING AS THEY REMINISCE THEY CHILDHOOD
9c67fiY0wGQ_11,孩子们会喜欢这部电影,AND CHILDREN WILL LIKE THE MOVIE
9c67fiY0wGQ_12,因为蓝精灵们非常可爱，而且他们总是进行着惊险的冒险,SINCE THE SMURFS ARE SO ADORABLE AND THEY GO ON THRILLING ADVENTURES
9qR7uwkblbs_1,或者我想称之为瑞恩·高斯林的皮鞋和西装照片集,OR WHAT I WOULD LIKE TO CALL RAYAN GOSLING LEATHER SHOE AND SUIT PORN
9qR7uwkblbs_2,但我实际上真的非常喜欢这部电影,BUT I ACTUALLY REALLY FUCKING LOVE THIS MOVIE
9qR7uwkblbs_3,所以不会有任何糟糕的事情发生,SO THERES NOT GONNA BE ANY OF BAD SHIT
9qR7uwkblbs_4,所以总的来说，这部电影真的特别棒,SO ANYWAY THE MOVIE WAS REALLY FUCKING AWESOME
9qR7uwkblbs_5,我认为他们个人认为瑞秋·威瑟斯真的非常喜欢西装和瑞恩·高斯林，所以他们在制作这部电影时考虑到了我。,I THINK THAT THAT THEY PERSONALLY THOUGHT THAT RACHEL WITHERS REALLY FUCKING LOVE SUITS AND RYAN GOSLING SO THEY MADE THIS MOVIE WITH ME IN MIND
9qR7uwkblbs_6,真的，像瑞秋·怀特斯这样的人真的需要一些该死的肥胖素材。,NO REALLY LIKE RACHEL WHITERS NEEDS SOME FUCKING FAT MATERIAL
9qR7uwkblbs_7,我希望我是瑞恩·高斯林,I WISH I WAS RYAN GOSLING
9qR7uwkblbs_8,瑞恩·高斯林是电影中最好的部分,RYAN GOSLING THE BEST PART IN THE MOVIE
9qR7uwkblbs_9,我不会因为这样很粗鲁就去破坏你的任何事情。,IM NOT GONNA FUCKING SPOIL ANYTHING FOR YOU JUST BECAUSE THAT WOULD BE RUDE
9qR7uwkblbs_10,你们都应该出去看看，你知道的那些东西。,AND YOU SHOULD ALL GO OUT AND SEE IT AND YOU KNOW STUFF
9qR7uwkblbs_11,这部狗屎电影中最好的部分就是这个场景，瑞恩·高斯林就站在那里，穿着他的西装，慢动作吃着披萨。,BEST PART OF THE FUCKING ASS MOVIE WAS THIS ONE SCENE WHERE RYAN GOSLING WAS JUST STANDING THERE IN A FUCKING SUIT EATING PIZZA IN SLOW ASS MOTION
9qR7uwkblbs_12,那就像是把镜头对准了他，而我就坐在这里，就像任何混蛋一样无所事事。,THAT WAS JUST LIKE HU LIKE ZOOMING IN ON HIM AND IM JUST LIKE SITTING HERE LIKE ANY MOTHER FUCKERS DROP
9qR7uwkblbs_13,艾玛·斯通也在这部电影中出演，但你可能真的不会知道，因为她在片中的出镜时间很少。,EMMA STONE WAS IN THIS MOVIE AS WELL AND YOU WOULDNT REALLY KNOW IT COZ SHE WAS HARDLY IN IT
9qR7uwkblbs_14,我对此真的很生气。,AND I WAS REALLY UPSET ABOUT IT
9qR7uwkblbs_15,因为你知道，根据互联网上的人们，也就是Tumbler上的人们的说法，因为Tumbler上的每个人都像是在吸食毒品，他们都认为我看起来像她，或者听起来像她，或者行为举止像她。,COZ YOU KNOW APPARENTLY ACCORDING TO PEOPLE ON THE INTERNET AKA TUMBLER BECAUSE EVERYONE ON TUMBLER IS ON CRACK THEY ALL THINK I LOOK LIKE HER OR LIKE SOUND LIKE HER OR ACT LIKE HER
9qR7uwkblbs_16,我不知道，我猜我们两个都有那种像男性的声音。,I DONT KNOW I GUESS WE BOTH HAVE LIKE THAT LIKE MM MALE SOUNDING VOICE
9qR7uwkblbs_17,就像我可能有点像有阴茎的声音,LIKE I KIND OF SOUND LIKE I MIGHT HAVE A PENIS
9qR7uwkblbs_18,是的，我知道我们都有那种轻松的方式,AND YEAH I KNOW WE BOTH HAVE THAT LIKE AN EASY WAY
9qR7uwkblbs_19,我们都喜欢在狗屎中打滚,WE BOTH LIKE FLOOGED IN SHIT
9qR7uwkblbs_20,她的行为举止完全不像我,AND SHE DIDNT REALLY ACT LIKE ME AT ALL
9qR7uwkblbs_21,我对此感到有些不安。,AND I WAS KIND OF UPSET ABOUT IT
9qR7uwkblbs_22,因为她可能曾经是个野兽，但她并不是。,BECAUSE LIKE SHE MUSTVE BEEN AN ANIMAL AND SHE WASNT
9qR7uwkblbs_23,我在想，如果我能成为艾玛·斯通，克里斯能成为瑞恩·高斯林，那就太好了，但这在电影中并没有真的发生。,AND I WAS THINKIN LIKE IF I CAN BE MOTHER FUCKING EMMA STONE AND CHRIS CAN BE ROYAN GOSLING AND THAT WOULD BE JUST GREAT DIDNT REALLY HAPPEN IN THE MOVIE
9qR7uwkblbs_24,我对此感到有点不安。,I WAS KIND OF UPSET ABOUT THAT
9qR7uwkblbs_25,这部电影的结尾有一个巨大的反转剧情。,THERES A GIANT ASS TWIST TO THIS MOVIE AT THE END
9qR7uwkblbs_26,显然，这不是一部严肃的电影或者其他什么。,LIKE ITS OBVIOSLY NOT LIKE A SERIOUS FUCKING MOVIE OR ANYTHING
9qR7uwkblbs_27,它是喜剧浪漫爱情喜剧RAOA,ITS COMEDY ROMANTIC ROMCOM RAOA
9qR7uwkblbs_28,我对自己有点失望，因为在事情真正发生转折之前我没有意识到。,IM A LITTLE DISAPPOINTED IN MYSELF FOR NOT REALISING THE TWIST BEFORE IT ACTUALLY TWISTED
9qR7uwkblbs_29,因为像什么鬼，那就是我擅长的。,BECAUSE LIKE WHAT THE FUCK LIKE THATS WHAT IM GOOD AT
9qR7uwkblbs_30,我现在要剧透《皮囊》了，我完全知道曼尼和里克会是亲戚，我就知道，我就知道。,IM GONNA SPOIL SKINS RIGHT NOW I TOTALLY KNEW MANNY AND RICK WERE GONNA BE RELATED I FUCKING KNEW IT LIKE I KNEW IT
9qR7uwkblbs_31,我知道在《盗梦空间》中，他们将会做梦。,I KNEW THAT INCEPTION THAT THEY WERE GONNA BE DREAMING
9qR7uwkblbs_32,但那真的是一部很好的电影,BUT IT WAS A REALY GOOD MOVIE
9qR7uwkblbs_33,真的很好的原声带,REALLY GOOD SOUNDTRACK
Af8D0E4ZXaw_1,我无法在不描述电影第三幕的一些具体内容的情况下，充分表达我对这部电影的想法和感受。,I CANT EXPRESS MY THOUGHTS AND FEELINGS ABOUT THIS MOVIE ADEQUATLY WITHOUT DESCRIBING SOME SPECIFIC THINGS IN THE THIRD ACT OF THE MOVIE
Af8D0E4ZXaw_2,普遍认为，如果《绿灯侠》电影成功，将会引领华纳兄弟改编《闪电侠》和《神奇女侠》等其他可能的角色。,IT WAS WIDELY BELIEVED THAT A SUCESS OF GREEN LANTERN MOVIE WOULD LEAD WARNER BROTHERS TO ADAPT THE FLASH AND WONDER WOMAN AMONG POSSIBLY OTHERS
Af8D0E4ZXaw_3,并将他们放入一部以仪式版蝙蝠侠和超人为主角的正义联盟电影中。,AND PUT THEM IN A JUSTICE LEAGE MOVIE WITH THE RITUAL BATMAN AND SUPERMAN
Af8D0E4ZXaw_4,所以这部电影不仅要承担讲述自身独立故事的重担，还要为其必然会有的续集做好铺垫。,SO NOT ONLY THAT THIS MOVIE HAVE TO DEAL WITH THE BURDEN OF TELLING ITS OWN SELFCONTAINED STORY AND SETTING UP ITS OWN INEVITABLE SEQUELS
Af8D0E4ZXaw_5,它必须处理可能设立所有其他事物的期望。,IT HAD TO DEAL WITH THE EXPECTATIONS OF POTENTIALLY SETTING UP ALL THAT OTHERS STUFF
Af8D0E4ZXaw_6,是的，不好,YEAH NOT GOOD
Af8D0E4ZXaw_7,向所有的绿灯侠粉丝们道歉，我真的很抱歉。,TO ALL THE GREEN LANTERN FANS OUT THERE I AM SO SORRY
Af8D0E4ZXaw_8,我之所以这么说有两个原因，首先是因为有人欠你一个道歉。,I SAY THAT FOR TWO REASONS FIRST BECAUSE SOMEONE OWES YOU AN APPOLOGIE
Af8D0E4ZXaw_9,华纳兄弟永远不会给你一个,AND WARNER BROTHERS IS NEVER GONNA GIVE YOU ONE
Af8D0E4ZXaw_10,其次，因为作为一个马维尔的极客，我在过去的十年里也经历过我公平的份额的失望，我可以真诚地同情你。,AND SECONDLY BECAUSE AS A MARVELL GEEK I HAVE EXPERIENCED MY FAIR SHARE OF DISAPPOINTMENTS OVER THE LAST DECADE AND I CAN GENUINLY SYMPHATIZE WITH YOU
Af8D0E4ZXaw_11,在我列举电影的不足之前，让我先说几点优点。,BEFORE I GET TO THE NEGATIVES OF THE MOVIE LET ME LIST OFF A FEW OF THE POSITIVES
Af8D0E4ZXaw_12,我喜欢杰弗里·拉什和迈克尔·克拉克·邓肯作为配音演员,I LOVE JEFFREY RUSH AND MICHAEL CLARKE DUNCAN AS THE VOICE ACTORS
Af8D0E4ZXaw_13,他们在各自的角色中做得非常出色。,THEY DO A GREAT JOB WITH THEIR ROLES
Af8D0E4ZXaw_14,他们是很好的补充,THEY ARE GREAT ADDITIONS
Af8D0E4ZXaw_15,我也喜欢马克·斯特朗被选为西尼斯特罗的演员。,I ALSO LOVE THE CASTING OF MARK STRONG AS SINESTRO
Af8D0E4ZXaw_16,他非常适合那个角色。,HES PERFECT FOR THAT ROLE
Af8D0E4ZXaw_17,最后，对我来说特别突出的一幕是战斗机序列。,AND UM FINALLY A PARTICULAR STAND OUT SCENE FOR ME WAS THE FIGHTER JET SEQUENCE
Af8D0E4ZXaw_18,这绝对是我在电影中看到的最喜欢的动作场景。,IT WAS BY FAR MY FAVORITE ACTION SEEN IN THE MOVIE
Af8D0E4ZXaw_19,我认为它组织得非常好,I THOUGHT IT WAS REALLY WELL PUT TOGETHER
Af8D0E4ZXaw_20,我觉得它运行得相当好,AND UM I THOUGHT IT WORKED WORKED PRETTY WELL
Af8D0E4ZXaw_21,嗯，实际上，尽管我即将提到所有的负面因素，我认为这部电影在开始的大约三分之一的时间里是成功的。但是，在第一幕结束时，发生了两件重要的事情。,UM AND IN FACT IN SPITE OF ALL THE NEGATIVES IM ABOUT TO MENTION I THOUGHT THE MOVIE WAS WORKING FOR A WHILE FOR ABOUT THE FIRST THIRD UM BUT AT THE END OF ACT ONE TWO SIGNIFICANT THINGS HAPPENED
Af8D0E4ZXaw_22,哈克托尔·汉蒙德到达并开始大肆表演，就像他在咀嚼两美元的牛排一样。,HACTOR HUMMAND ARRIVES AND STARTS CHEWING SCENERY LIKE ITS A TWO DOLLAR STEAK
Af8D0E4ZXaw_23,关于乔丹如何飞往绿灯侠核心星球，哦，还有电影开始为续集做铺垫。,AND HOW JORDAN FLIES OFF TO THE GREEN LANTERN CORE PLANET OH AND THE MOVIE STARTS SEQUEL BAITING
Af8D0E4ZXaw_24,这两个因素共同导致了到那时为止的高尚努力开始四分五裂。,THESE TWO DEVELOPMENTS TOGETHER CAUSED WHAT WAS UP TO THAT POINT A NOBLE EFFORT TO START FALLING APART AT THE SEAMS
Af8D0E4ZXaw_25,观看起来令人痛苦。,AND IT WAS PAINFUL TO WATCH
Af8D0E4ZXaw_26,我甚至不知道为什么我真的应该从列举负面开始，但我要从一些表面的事情开始。,I DONT EVEN KNOW WHY I REALLY SHOULD BEGIN WITH LISTING OFF THE NEGATIVES BUT IM GOING TO START WITH A FEW OF THE SUPERFICIAL THINGS
Af8D0E4ZXaw_27,来自真人演员的表演范围从平庸到笨拙。,THE ACTING RANGES FROM MEDIOCRITY TO HAMFISTED FROM THE LIVE ACTION ACTORS
Af8D0E4ZXaw_28,但我真的不能因此责怪他们,BUT I CANT REALLY BLAME THEM FOR THAT
Af8D0E4ZXaw_29,这是《星球大战》前传的领地,THIS IS STAR WARS PREQUAL TERRITORY
Af8D0E4ZXaw_30,表演并不那么糟糕,THE ACTING IS NOT THAT BAD
Af8D0E4ZXaw_31,但仍然是那种类型的电影制作,BUT STILL ITS THAT KIND OF MOVIE MAKING
BI97DNYfe5I_1,而且实际上相当不错,AND IT WAS ACTUALLY PRETTY GOOD
BI97DNYfe5I_2,我原本期待塞斯·罗根在这部电影中会表现得更加严肃一些，但他并没有。,UM I WAS EXPECTING SETH ROGAN TO BE A LITTLE BIT MORE SERIOUS IN THIS MOVIE BUT HE WASNT
BI97DNYfe5I_3,他还是我们都熟知的那个滑稽的塞斯·罗根。,HE WAS THE SAME OLD GOOFY SETH ROGAN THAT WE ALL KNOW
BI97DNYfe5I_4,但是，这仍然是一部好电影,UM BUT IT WAS STILL A GOOD FILM
BI97DNYfe5I_5,呃，我觉得，我的意思是，我玩得很开心。,UM I THINK THAT I MEAN I HAD FUN WITH IT
BI97DNYfe5I_6,对我来说，那是一部相当不错的电影。,SO TO ME THATS A PRETTY GOOD MOVIE
BI97DNYfe5I_7,而且，正因为这样，我原本期待塞斯·罗根可能会尝试变得更加严肃一些，但他并没有。,AND UM BECAUSE OF THAT I WAS EXPECTING SETH ROGAN TO MAYBE TRY TO BE A LITTLE BIT MORE SERIOUS BUT HE WASNT
BI97DNYfe5I_8,但我想那也没关系,BUT YOU KNOW THATS OK I GUESS
BI97DNYfe5I_9,嗯，我仍然觉得它很有趣,UM I STILL HAD FUN WITH IT
BI97DNYfe5I_10,那辆车，那辆黑色的美车，真的太棒了，所有的枪，甚至那辆在那边的车，都真的很酷。,UM THE CAR THE BLACK BEAUTY THAT WAS AMAZING ALL THE GUNS EVEN THE CAR OVER THERE THAT WAS REALLY SWEET
BI97DNYfe5I_11,所有的动作场景都非常棒,AND ALL THE ACTION SCENES WERE GREAT
BI97DNYfe5I_12,特效非常棒，扮演Kato的那个男人，他的名字首字母是J。,THE SPECIAL EFFECTS WERE GREAT AND THE GUY WHO PLAYED KATO WHOSE FIRST NAME IS J
BI97DNYfe5I_13,他很好。,UM HE WAS GOOD
BI97DNYfe5I_14,他完美地扮演了加藤角色,HE PLAYED KATO PERFECTLY
BI97DNYfe5I_15,他做得非常好,AND HE DID A GREAT JOB
BI97DNYfe5I_16,嗯，演技还是相当不错的,UM THE ACTING WAS WAS PRETTY GOOD
BI97DNYfe5I_17,并且行动是好的,AND THE ACTION WAS GOOD
BI97DNYfe5I_18,我强烈推荐你去电影院看这部电影。,UM I WOULD DEFINATELLY RECOMMEND YOU GO SEE IT IN THEATERS
BI97DNYfe5I_19,因为带上一群你的朋友们，你们会玩得很开心。,COZ TAKE A BUNCH OF YOUR FRIENDS BECAUSE YOU YOU GUYS WILL HAVE A GOOD TIME
BI97DNYfe5I_20,你会玩得很开心,YOULL HAVE FUN
BI97DNYfe5I_21,你会笑的,AND YOULL LAUGH
BI97DNYfe5I_22,这很有趣，这是一部有趣的电影。,IT IS FUNNY ITS A FUNNY MOVIE
BI97DNYfe5I_23,我猜你可以说有很多很多让人大笑的时刻,LOTS OF LOTS OF LAUGH OUT LOUD MOMENT I GUESS YOU COULD SAY
BI97DNYfe5I_24,但是，嗯，是的，去看看吧,BUT UM YEAH GO CHECK IT OUT
BI97DNYfe5I_25,我会说这是一部值得在电影院观看的电影。,ITS ONE ITS ONE TO CHECK OUT IN THEATERS I WOULD SAY
BI97DNYfe5I_26,嗯，闻闻，但是，绿色黄蜂，它还可以。,UM SNIF BUT YEAH SO THE GREEN HORNET IT WAS OK
BI97DNYfe5I_27,我期待更多的严肃性,I EXPECTED A LITTLE BIT MORE SERIOUSNESS
BI97DNYfe5I_28,但它仍然很好,BUT IT WAS STILL GOOD
BI97DNYfe5I_29,它变得相当严重,IT GET IT GETS PRETTY SERIOUS
BI97DNYfe5I_30,并且在最后有趣的部分,AND UM FUN AT THE END
BI97DNYfe5I_31,在最后太过激烈了,TOO PRETTY INTENSE AT THE END
BXuRRbG0Ugk_1,从比喻的角度来说，“牛仔与外星人”就像是那些有能力成为超级碗冠军的NFL球队，但最终却成为了一个只在季后赛的第一轮就被淘汰的狂野卡车队。,COWBOYS AND ALIENS METAPHORICALY SPEAKING IS LIKE ONE OF THOSE NFL TEAMS THAT HAS THE TALENT TO BE A SUPER BOWL CHAMPION BUT INSTEAD ENDS UP BEING A WILD CART TEAM THAT JUST GETS DISMISSED IN THE FIRST ROUND OF PLAYOFFS
BXuRRbG0Ugk_2,是的，工作做得相当好,YEAH JOB PRETTY WELL DONE
BXuRRbG0Ugk_3,我是说，那一年并不算糟糕。,I MEAN IT WASNT A BAD YEAR
BXuRRbG0Ugk_4,但是还有很多潜力没有被发掘出来。,BUT THERE WAS A LOT OF POTENTIAL LEFT ON THE TABLE
BXuRRbG0Ugk_5,这很好地描述了《牛仔与外星人》,AND THAT DESCRIBES COWBOYS AND ALIENS PRETTY WELL
BXuRRbG0Ugk_6,虽然我觉得我应该感激结果比预期的好,THOUGH I GUESS I SHOULD BE GRATEFUL THAT IT TURNED OUT AS GOOD AS IT DID
BXuRRbG0Ugk_7,考虑到在奇迹制作之前所有的罢工行动，情况本可能会变得更糟糕。,BECAUSE GIVEN ALL THE STRIKES THAT IT HAD GOING AGAINST BEFORE WONDER PRODUCTION IT COULD HAVE BEEN MUCH MUCH WORSE
BXuRRbG0Ugk_8,幸运的是，在摄像机开始滚动之前，已经做出了一些好的决定。,FORTUNALLY SOME GOOD DECISIONS WERE MADE BEFORE THE CAMARA STARTED ROLLING
BXuRRbG0Ugk_9,但这可能带来了不幸的副作用，即把不良期望提高到了不合理的程度。,BUT THIS PROBABLY HAD THE UNFORTUNATE SIDE EFFECT OF RAISING BAD EXPECTATIONS TO UNREASONABLE LEVELS
BXuRRbG0Ugk_10,当我去年11月首次看到这部电影的预告片时，这部电影立即冲到了我2011年必看电影清单的前列。,WHEN I SAW THE FIRST TRAILER BACK IN NOVEMBER OF LAST YEAR THIS MOVIE IMMEDIATELY SHOT UP NEAR THE TOP OF MY LIST OF MUST SEE MOVIES FOR 2011
BXuRRbG0Ugk_11,最终的产品并没有达到那第一部预告片的高水准。,THE FINAL PRODUCT ULTIMATELY DOESNT LIVE UP TO THE HIGH ORDER OF THAT FIRST TRAILER
BXuRRbG0Ugk_12,但是，如果你想看一群牛仔与一群外星人的战斗，那么这仍然是一次相当愉快的观影之旅，你基本上可以得到你想要的满足。,BUT ITS STILL A PRETTY ENJOYABLE RIDE IF YOU GO IN WANTING TO SEE A BUNCH OF COWBOYS BATTLE A BUNCH OF ALIENS YEAH YOULL PRETTY MUCH GET YOUR FILL
BXuRRbG0Ugk_13,但是，如果你只关注这一点，你实际上会错过这部电影最好的部分。,BUT IF THATS ALL YOURE LOOKING FOR YOULL ACTUALLY MISS THE BEST THING ABOUT THIS MOVIE
BXuRRbG0Ugk_14,如果我正在寻找一位动作电影的导演，乔恩·费儿罗可能不是我会雇佣的人。,JON FAVREAU IS PROBABLY NOT THE GUY THAT I WOULD HIRE IF I WAS LOOKING FOR A DIRECTOR FOR AN ACTION MOVIE
BXuRRbG0Ugk_15,我是说，他是一位能干的动作片导演。,I MEAN YEAH HES A COMPETENT ACTION DIRECTOR
BXuRRbG0Ugk_16,他的动作场景肯定比我们在典型的迈克尔·贝电影中看到的那种混乱、难以跟随的剧情要好得多。,HES ACTION SEQUENCES ARE CERTAINLY A LOT BETTER THAN THE INCOHERENT IMPOSSIBLE TO FOLLOW SLOPE THAT WE SEE IN A TYPICAL MICHAEL BAY MOVIE
BXuRRbG0Ugk_17,但它的行动并不特别令人难忘,BUT ITS ACTION ISNT PARTICULARY MEMORABLE
BXuRRbG0Ugk_18,并且在那些电影中，动作并不是最令人难忘的事情。,AND THE ACTION WASNT THE MOST MEMORABLE THING ABOUT ANY ON THOSE MOVIES
BXuRRbG0Ugk_19,钢铁侠电影被深深记住的主要是因为小罗伯特·唐尼，而不是动作场面。,THE IRONMAN FILMS ARE FONDLY REMEMBERED MOSTLY FOR ROBERT DOWENY JR NOT THE ACTION
BXuRRbG0Ugk_20,并且在这里也发生了或多或少相同的事情，是的，没错。,AND THE SAME THING HAS MORE OR LESS HAPPENED HERE YEAH THATS RIGHT
BXuRRbG0Ugk_21,这部名为《牛仔与外星人》的电影，丹尼尔·克雷格完全抢尽了风头。,THE MOVIE CALLED COWBOYS AND ALIENS DANIEL CRAIG STEELS THE WHOLE DAMN SHOW
