name,chinese,english
video_0017_0007,校长，我自己的事情了了，我现在可以去九所工作了。,"Principal, I have my own business. I can now go to work in the nine company."
video_0017_0008,胡说，哪有学生不走，老师走的道理。,"Nonsense, there is no reason why a student does not leave, the teacher leaves."
video_0017_0009,我对David已经忍无可忍了,I can't bear David anymore
video_0017_0010,我一定会努力的，不辜负您的希望。,I will work hard and live up to your hopes.
video_0017_0011,许博超是我的中学语文老师，刘淑芬是他妻子。,"Xu Bochao is my middle school language teacher, and Liu Shufen is his wife."
video_0017_0012,我拿了同事们的看护报告，把信纸蒙在上面拓的字,I took my colleagues' care report and covered the letter to copy it.
video_0017_0013,我没有，她们胡说，我给谁写呀？,I didn't. They talk nonsense. Who am I writing to?
video_0017_0014,我接到任务以后太紧张了，就生病了,I was so nervous after I received the task that I fell ill
video_0017_0015,我我丈夫，她勾引我丈夫,"my husband, she seduce my husband"
video_0017_0016,我怕我承认了，他们就不让我去支边了。,"I'm afraid I admit it, they won't let me go to the country side."
video_0017_0017,伯母，不是华北之大，容不下一张平静的课桌，是整个国家危亡，所以我们都要去当兵,"Auntie, it'ss not as big as North China. It can't accommodate a quiet desk.It's the country's  danger so we all have to be soldier"
video_0017_0018,我看以后就别再清明这一天去扫墓了,I don't want to go to sweep the tomb on this day
video_0017_0019,说什么呢你，再苦也要去，没有你李叔叔，我和你妈早死了边疆。,"What do you say, I will go no matter how hard it is, without you Uncle Li, your mother and I will have died on the frontier."
video_0018_0001,给我弄死他,Kill him!
video_0018_0002,这些衣服不干净，他们报案等于自首,"These clothes are not clean, if they report a crime, they turn themselves in"
video_0018_0003,到了补给站，你自己回吧,"When you arrive at the supply station, go back yourself"
video_0018_0004,闭嘴，不是来抓你的。,"Shut up, we are not here to catch you."
video_0018_0005,你有什么资格替我做决定,What are your qualifications to decide for me
video_0018_0006,我说错什么了,What am i saying wrong
video_0018_0007,所有车辆全体人员，戴头盔,"All vehicle personnel, wear helmets"
video_0018_0008,熟练的安装火石最起码要经过13个月的专业训练,Skilled installation of Flint requires at least 13 months of professional training
video_0018_0009,我们只能靠自己了。,We can only rely on ourselves.
video_0018_0010,今天是中国新年的第一天。,Today is the first day of Chinese New Year.
video_0018_0011,儿子，对不起。,"Sorry, my son."
video_0018_0012,可是现在你已经长大成人了,But now you are grown up
video_0019_0001,我想沈小姐可能收到我的信了，我的司机前两天送来了。,I think Miss Shen may have received my letter. My driver sent it two days ago.
video_0019_0002,无所谓，乱世。,"It doesn't matter, chaos world."
video_0019_0003,那么过两天我还可以再来吗？,So can I come again in two days?
video_0019_0004,我记事以来，从没见过我妈笑过，她30多岁就去世了，我爸一滴眼泪都没流。,"I have never seen my mother laugh since I remembered. She died in her 30s, and my dad never shed a tear."
video_0019_0005,披肩很漂亮。,The shawl is very beautiful.
video_0019_0006,最近我也很怕听这种音乐，一听鼻子就酸。,"Recently, I am also very afraid of listening to this kind of music."
video_0019_0007,不是，我们分手了，没有孩子，不算太痛苦,"No, we broke up, no children, not too painful"
video_0019_0008,要我自己动手，我还怕痛呢,"If I want to do it myself, I'm still afraid of pain"
video_0019_0009,春望，我被老爷侮辱，也怀过他的孩子，你还要我吗？,"Chunwang, I was insulted by the old man, and I was pregnant with his children. Would you like me?"
video_0019_0010,不过呢，男人可以常常换，所以我一直把你的照片挂在我的心里。,"However, men can change frequently, so I always hang your picture in my heart."
video_0019_0011,哼，放下你的鞭子。,"Huh, put down your whip."
video_0019_0012,我笑你打他两巴掌。,I laughed that you slapped him.
video_0019_0013,不过只要你喜欢呢，人家就是拼了命也值得,"But as long as you like it, it's worth the effort"
video_0019_0014,沈小姐，章能才躲在哪儿？我让他替我偿命,"Miss Shen, where is Zhang Nengcai hiding? I let him pay for my life"
video_0019_0015,我们三个啊，今生今世都要在一起吃饭。,"Three of us, we will have dinner together in this life."
video_0019_0016,是我们自愿的，他把他的心交给他的梦，我把我的心交给他。,"It was our willingness, he gave his heart to his dream, and I gave my heart to him."
video_0020_0001,红色的也好看呀，但是要是买了红的，我肯定也会后悔，对吧？,"The red ones look good too, but if I buy the red ones, I will certainly regret it, right?"
video_0020_0002,如果存在平行宇宙，这样的问题就好解决了,"If there is a parallel universe, such a problem can be solved"
video_0020_0003,所以呢，如果选了物理小组也会想回去改的。,"So, if you choose a physics group, you will want to go back and change it."
video_0020_0004,还有物理老头也不喜欢我。,The physical old man doesn't like me either.
video_0020_0005,而且天文组好像没有我们班同学。,And the astronomy group doesn't seem to have our classmates.
video_0020_0006,没有选物理小组也可以参加物理竞赛嘛,Can you participate in the physics competition without choosing a physics group?
video_0020_0007,正好市里的口语比赛，还有两个直升高中的名额,"Just in the city's oral competition, there are two straight places"
video_0020_0008,我们走吧，你让我妹妹坐前面吧，她个子比较小。,"Let's go, you let my sister sit in front, she is relatively small."
video_0020_0009,你们根本没有找过，对不对？,"You haven't found it at all, right?"
video_0020_0010,这不是爱因斯坦。,This is not Einstein.
video_0020_0011,这样想，心里就会好受一些了,"Think of it this way, I will feel better in my heart"
video_0020_0012,我们去哪儿啊,Where are we going
video_0020_0013,反正我觉得挺好听的。,"Anyway, I think it sounds pretty good."
video_0021_0001,杨瑞，我们还剩十分钟就要撤离,"Yang Rui, we have to evacuate with ten minutes left"
video_0021_0002,全体注意，为保证人质安全，各位置必须同步攻击，等我命令,"Everyone pays attention, in order to ensure the safety of the hostages, all positions must be attacked simultaneously, waiting for my order"
video_0021_0003,看看能不能延缓一下他们的行动,See if you can delay their actions
video_0021_0004,你能跟着罗星，说明你有两下,"Can you follow Luo Xing, indicating that you have talent."
video_0021_0005,那也让我见识下你的本事。,That also allows me to see your skills.
video_0021_0006,她那边情况到底怎么样？,What happened to her there?
video_0021_0007,人救了，可是家没了,"People are saved, but home is gone"
video_0021_0008,他是我见过最好的狙击手。,He is the best sniper I have ever seen.
video_0021_0009,我其实一直在追查黑市核原料黄饼的买卖，被恐怖分子抓走的那个威廉是其中最大的卖家。,"In fact, I have been tracing the sale of the black cake, the nuclear raw material of the black market, and the William who was captured by the terrorists is the biggest seller among them."
video_0021_0010,如果我不跟你说，我没有办法拿到我要的东西,"If I don't tell you, I can't get what I want"
video_0021_0011,如果要救那么多人走的话，就不可能原路返回了。,"If you want to save so many people, it is impossible to return the same way."
video_0022_0001,我没什么可以坚持的，也没什么要放弃的,"I have nothing to insist on, and nothing to give up"
video_0022_0002,回？回个屁呀。,return? no way!
video_0022_0003,信上不是写了吗？我考虑几天才给你回的信。,Didn't the letter write? I'm thinking about the letter to you in a few days.
video_0022_0004,人家把信寄了，我想回复信,"he sent the letter, I want to reply"
video_0022_0005,我就知道你们俩离开我一会儿都不行。,I knew that you two would not be able to leave me for a while.
video_0022_0006,小题大做，我能有什么事？,Make a mountain out of a molehill. how can I be in trouble?
video_0022_0007,谁混日子了，苏韵哪有你们想的那么简单,Who's fooling around? how can Su Yun be as simple as you think
video_0022_0008,我们是不懂，可我知道你说的比唱的好听,"We don't understand, but I know what you say is better than what you sing"
video_0022_0009,就算失败，也不许回头。,"Even if it fails, don't look back."
video_0022_0010,我们这儿大的帮小的先来了帮后到的,"We've got the big ones help the small ones, the first ones help the second ones"
video_0022_0011,我这几年四处演出，不知道为什么来到这里感觉特别温暖。,"I've been performing around these years, and I don't know why I feel so warm here."
video_0022_0012,我才要感谢你们，让我有机会唱歌给小朋友们听，谢谢。,I just want to thank you for giving me the chance to sing to the children. Thank you.
video_0022_0013,如果这次我们还还不上，你说怎么着就怎么着？我们也认了,"if this time we can't pay the money back, we will do as you say."
video_0022_0014,你们凭什么不经过我的同意就卖我的东西,Why do you sell my stuff without my permission
video_0022_0015,不是跟你说过吗？一直给你留着间卧室。,Didn't I told you? Keep a bedroom for you all the time.
video_0022_0016,你不会是身体不舒服吧？,"You don't feel sick, do you?"
video_0022_0017,一家人不说两家话啊，你就当我事儿,"If one family doesn't speak two words, you'll take me for granted"
video_0022_0018,可能很多人啊，都会认为孤儿一定是一段非常悲惨的经历。,Maybe many people think that orphans must be a very sad experience.
video_0022_0019,在我的记忆当中，反而都是温暖的，我也把这些带入到我的作品当中了。,"In my memory, it's all warm, and I have brought these into my works."
video_0022_0020,大家都忙着捡瓶子卖钱，只要你成天就是画画,Everyone is busy picking up bottles and selling money. As long as you paint all day long
video_0022_0021,疯了吗你？,Are you crazy?
video_0022_0022,你说你想怎么样？我们俩都陪你，行吗？你说。,What do you say you want? we can both be with you? You say?
video_0023_0001,就你这脸型得多笑，不然就更长了,"Just smile as much as you can, or your face will be longer"
video_0023_0002,越难啃的骨头骨头你更要有耐心啊，你得好好啃我我。,"The harder it is to chew the bones, the more patience you need to have. You have to chew me."
video_0023_0003,我发现古小姐你说话的方式还是挺逗的,I find Miss Gu's way of speaking funny
video_0023_0004,50平的菜园子，100平方的大草坪。,"50 flat vegetable garden, 100 square lawn."
video_0023_0005,开窗可见绿，开门可踏青，依山傍水，绝对楼王！,"Open the window to see the green, open the door to walk, next to the mountains and rivers, absolutely Louwang!"
video_0023_0006,我老婆有病，走了，孩子在美国也成家了。,My wife is sick. She's gone. Her children have become family in America.
video_0023_0007,你看我行吗？,Do you think I can do it?
video_0023_0008,不是我们俩刚认识，你确定吗？,It's not that we just met. Are you sure?
video_0023_0009,这不用确定吧，就像俺卖土豆一样，谈好条件，相中就定,"You don't have to be sure. Just like I sell potatoes, you can make a deal if you want"
video_0023_0010,慢慢培养呗！,Cultivate slowly!
video_0023_0011,这个房子现在买了，那可是婚前财产啊，不好意思啊，我得把房子写到我的名下。,This house is now bought. It's pre marital property. I'm sorry. I have to write the house in my name.
video_0023_0012,你的项目不是缺投资吗，我给你投,Isn't your project short of investment? I'll invest it for you
video_0023_0013,你的被骗经历，我们大致已经了解了，现在登记一下你的基本资料,"Your experience of being cheated, we have roughly understood it. Now register your basic information"
video_0023_0014,你是2018年人。,You are from 2018?
video_0023_0015,那我们要同时开门，我属啥呀？,Then we need to open the door at the same time. When am I in?
video_0023_0016,我的东西就无所谓是吗？,"My stuff doesn't matter, does it?"
video_0023_0017,要不然你可以到我们99年那边啊，然后我带你去那院子摘一些花种上不就完了吗,"Otherwise, you can come to our place in 1999, and I'll take you to the yard to pick some flowers. Isn't it over"
video_0023_0018,哎，那个你开门带我去躺18年看看呗！,"Hey, open the door and take me to lie down for 18 years!"
video_0023_0019,那时候没准我都是地产大亨了。,Maybe I was a real estate tycoon then.
video_0023_0020,你搬走了，也许这就恢复原样了,You moved away. Maybe it's back to normal
video_0023_0021,那我是女生，你不得让着我呀。,I'm a girl. can't you just be modest?
video_0023_0022,我先来的，我比你早20年就住这了。,I came first. I lived here 20 years before you.
video_0023_0023,我搬走了，房东也会找一个人住进来，万一是变态呢，我不变态。,"When I move away, the landlord will find someone to live in. If it's abnormal, I'm not abnormal."
video_0023_0024,你们现在用什么听歌,What are you listening to now
video_0023_0025,我是捞海底最会扯的员工啦，不好意思，我可不可以借你们的卫生间用一下,"I'm the most talkative employee in ""ocean fishing"". Excuse me, can I borrow your bathroom"
video_0023_0026,酒驾车祸，烧的什么都没有了。,There's nothing burned in a drunk car accident.
video_0023_0027,你不怕我揭发你吗？,Aren't you afraid I'll expose you?
video_0023_0028,我跟他20多年了，公司从没到有，我立了多少功，最后我得到什么了,I've been with him for more than 20 years. The company has never been there. How many contributions have I made and what have I got in the end
video_0023_0029,你这样会让老板破产的，你这是犯法，会坐牢的。,You're going to bankrupt the boss. You're breaking the law. You're going to jail.
video_0023_0030,我的事不用你管，你就替自己想想吧啊，这么好的一笔投资你不要，你还要什么，小陆,"You don't have to worry about my business. Just think about it for yourself. You don't need such a good investment. What else do you want, Xiaolu"
video_0023_0031,够不着什么呀，不就在这儿呢嘛,I can't reach anything. It's right here
video_0023_0032,这六家店呀，就你们最不让人人省心了。,These six stores are the most worrying.
video_0023_0033,脑子是木头吗，不知道该干什么呀,Is your brain made of wood? I don't know what to do.
video_0023_0034,那您看我们这还需要调整什么呀？,So what do we need to adjust?
video_0023_0035,焦糖拿铁对吧？,"Caramel latte, right?"
video_0023_0036,亲爱的，真的是你呀。,"Honey, it's really you."
video_0023_0037,听说你嫁个富豪啊！,I heard you married a rich man!
video_0023_0038,嘘什么呀，这是大好事啊，恭喜你，恭喜你。,Shhh for what? It's a good thing. Congratulations. Congratulations.
video_0023_0039,就这么定了啊，我现在就去安排一下，晚一点能让我司机来接你。,That's it. I'll arrange it now. I can ask my driver to pick you up later.
video_0023_0040,陆先生你好，我跟小江呢大学最好的闺蜜，你叫我小雅就好了,"Hello, Mr. Lu. I'm the best friend of Xiaojiang University. Just call me Xiaoya"
video_0023_0041,老公，你真好，应该早点出现嘛,"honey, it's very kind of you to show up earlier"
video_0023_0042,你是怕你同学觉得担心你，所以你就表现的稍微那么浮夸一点,"You're afraid that your classmates feel worried about you, so you're a little bit pompous"
video_0023_0043,你试试啊,You try
video_0023_0044,女士，你看我有没有点重影啊？,"Ma'am, do you think I've got some ghosting?"
video_0023_0045,我是不是化不化妆都美。,am I beautiful without makeup.
video_0023_0046,你想吃小馒头吗？,Would you like some steamed bread?
video_0023_0047,我没有没有，我这原则性的问题，我绝对就是，谁有谁不要脸。,"I don't, It's my principled question, I am don't"
video_0023_0048,你笑得多好，那些有钱人眼里绝对没有你这样的纯粹。,How nice of you to laugh. There is no such purity in the eyes of those rich people.
video_0023_0049,其实也没什么的，生活还能继续嘛,It's nothing. Life can go on
video_0023_0050,别做梦了好吗，就那破图能成楼吗,"Don't dream, OK? Can the broken picture make a building"
video_0023_0051,我都不存在吗？你跟着我干嘛呀？老斑鸠。,Don't I exist? What are you doing with me? Old turtledove.
video_0023_0052,为什么我手上多了条疤？同时多了记忆，为什么？,"Why do I have a scar on my hand? More memories at the same time, why?"
video_0023_0053,你对我好一点儿啊，要不然未来的我根本看不上你，现在都不想要你了。,"You have to treat me better, or I won't see you in the future, and I don't want you now."
video_0023_0054,而且每天以后我都默念远离姓谷的女人，给未来的我心理暗示,"And every day, I meditate on the woman who is far away from the surname Gu, giving me psychological hints for the future"
video_0023_0055,哎，反正投资确定了，我就不算业务垫底了，你也没有权利让我离开公司。,"Well, if the investment is confirmed, I won't be the bottom of the business, and you have no right to let me leave the company."
video_0023_0056,反正你这笔钱我是不需要了，我也劝你好自为之。,"Anyway, I don't need your money. I would advise you to act on your own."
video_0023_0057,满意满意，非常满意。,"Satisfied, very satisfied."
video_0023_0058,回到正规上来，这才是重要的。,It's important to get back to normal.
video_0023_0059,你真的挺了解我的啊，带我吃高级餐厅，还有洋气的小提琴乐队，连巧克力蛋糕都记着呢。,"You really know me well. Take me to a fancy restaurant, a fancy violin band and even a chocolate cake."
video_0023_0060,你穿西装的样子真的很帅。,You look really handsome in your suit.
video_0023_0061,陆石屹让我告诉你，接受赵俊以，他当年就是这么做的。,"Lu Shiyi asked me to tell you, accept Zhao Junyi, he did that."
video_0023_0062,当然是你了，陆石屹给我的就是我想要的生活。,"Of course, it's you. What Lu Shiyi gives me is the life I want."
video_0023_0063,我这么忙，肯定不像从前那样对你那么关照，你懂点事儿。,I'm not as busy as I used to be. You know something.
video_0023_0064,你后来都近视了你知道吗。我不喜欢看你戴眼镜,"You were all shortsighted later, you know. I don't like to see you wearing glasses"
video_0024_0001,亲自为儿子做的生日礼物,A birthday present for my son
video_0024_0002,用足球改的地球仪，怎么样,How about a globe made of football
video_0024_0003,老师再给你讲最后一次啊！,The teacher will tell you one last time!
video_0024_0004,这位火炬手，就是我们东配大桥的设计师。,This torchbearer is the designer of Dongpei bridge.
video_0024_0005,跑步之后，本市最大的峰会大桥，将会正式投入使用,"After running, the city's largest summit bridge will be officially put into use"
video_0024_0006,那要你爸爸，那就是我祖宗。,"That's your father, that's my ancestor."
video_0024_0007,因为他们很喜欢爸爸的工作啊,Because they love dad's job
video_0024_0008,要过这个河啊，要走很远很远的路。,It's a long way to cross the river.
video_0024_0009,等你长大以后一定要做自己最喜欢的事情。,"When you grow up, you must do what you like best."
video_0024_0010,是万恶的太空碎片，打碎了返回舱的隔热瓦,It's the evil space debris that broke the insulation of the return capsule
video_0024_0011,这一切都发生在飞船刚刚开始制动的返回阶段。,All this happened during the return phase when the spacecraft just started braking.
video_0024_0012,无论我们选择自主返回，或者手动返回,Whether we choose to return autonomously or manually
video_0024_0013,我们是碰上了亿万分之一的概率。,We have a one in a billion chance.
video_0024_0014,永远就都是你的问题，然后就没了。,"It's always your problem, and then it's gone."
video_0024_0015,咱俩也走到这了。,"We're here, too."
video_0024_0016,地球仪摔坏了，你要替我修,The globe is broken. You need to repair it for me
video_0024_0017,我不会，王老师说我缺根弦,"I won't, Mr. Wang said I'm short of strings"
video_0024_0018,你是这个地球上最聪明的孩子。,You're the smartest kid on the planet.
video_0024_0019,你是什么洗脑组织吗？,What kind of brainwashing tissue are you?
video_0024_0020,干什么,What do you want?
video_0024_0021,还我地球仪,Return my globe
video_0024_0022,那是我爸爸给我的,That's from my father
video_0024_0023,妈妈跟孟叔叔带你去个新地方。,Mom and uncle Meng will take you to a new place.
video_0024_0024,什么地方？,what place?
video_0024_0025,一个能让你脱胎换骨的地方,A place where you can be reborn
video_0024_0026,就得指着天上随便有一个星星来忽悠她。,You have to point to any star in the sky to fool her.
video_0024_0027,不好意思，我就是来找我儿子的。,"Sorry, I'm here to find my son."
video_0024_0028,你是提前了，还是越狱了,Are you ahead of time or out of jail
video_0024_0029,哦，我是昨晚跑出来的,"Oh, I ran out last night"
video_0024_0030,来了，怎么没喝点东西呢？,"Here, why didn't you have a drink?"
video_0024_0031,老马，平时在里边儿都爱喝啥啊,"Old horse, what do you like to drink in it"
video_0024_0032,管教会奖励喝一袋板蓝根。,A bag of Isatis will be rewarded by the discipline committee.
video_0024_0033,进云，说了每三个月带儿子看了一下，一次没去过。,Jin Yun said that he took his son to have a look every three months. He never went there.
video_0024_0034,寄宿学校怎么了？我觉得寄宿学校非常好。,What happened to boarding school? I think boarding school is very good.
video_0024_0035,不管多忙，我都坚持两头跑，我容易吗，我为谁呀？,"No matter how busy I am, I insist on running at both ends. Am I easy? Who am I for?"
video_0024_0036,都笑傲江湖了，怎么还这么没种啊？,I'm proud of the Jianghu. How can I still be so seedless?
video_0024_0037,又是你。,It's you again.
video_0024_0038,孔夫子尚且说有教无类。,Confucius still said that there is no kind of education.
video_0024_0039,而你们只在乎升学率，那些落后的孩子呢？,And you only care about the enrollment rate. What about those backward children?
video_0024_0040,而是快速地抛弃他们，为人师的有何博喻可谈,It is to abandon them quickly. What's the metaphor of being a teacher
video_0024_0041,说的太好了。,That's great.
video_0024_0042,你搅和什么呀，马皓文,"What are you messing with, Ma Haowen"
video_0024_0043,我这都差点给人跪下了，你要干嘛呀？,I almost fell on my knees. What are you doing?
video_0024_0044,学校处罚学生不用经过班主任同意，呵呵,The school punishes the students without the approval of the head teacher
video_0024_0045,从今天起，他从寄宿改成走读。,"From today on, he changed from boarding to day reading."
video_0024_0046,初一结束，马飞的名次考到多少？学校不会开除他,"At the end of the first day of junior high school, how many places did Ma Fei get? The school won't fire him"
video_0024_0047,好，就按你说的，班级前十名。,"OK, as you said, top ten in the class."
video_0024_0048,他会是这个学校最出色的孩子。,He will be the best kid in the school.
video_0024_0049,总有一天你会把它挂在墙上。,One day you will hang it on the wall.
video_0024_0050,年纪前十应该什么来着,What should the top ten be
video_0024_0051,我是她妈，我为她好。,I'm her mother. I'm good for her.
video_0024_0052,再没有比我是为她好，更恐怖的借口,"There's no scarier excuse than "" I am thinking for her"""
video_0024_0053,出事了，出大事。,Something's wrong. Something's wrong.
video_0024_0054,倒是也行，你是法人，你看着办。,It's OK. You're a legal person. You can do it.
video_0024_0055,你看你的酸萝卜样,Look at your pickled radish
video_0024_0056,没事没事儿，我没事儿，你走你的。,It's OK. It's OK. I'm ok. You go.
video_0024_0057,以前不都五毛一碗吗？,Didn't it use to be fifty cents a bowl?
video_0024_0058,那得多以前啊,That was a long time ago.
video_0024_0059,换成那个橘子汽水。,Change to that orange soda.
video_0024_0060,多放香菜，多放辣椒，多放蒜苗,"More coriander, more chili, more garlic"
video_0024_0061,可不可以直接来四碗,Can I have four bowls directly
video_0024_0062,我给你重新打印的，您看我的简历行吗？,I reprinted it for you. Would you like to see my resume?
video_0024_0063,我特别崇拜你。,I adore you very much.
video_0024_0064,我毕业那年去设计院，您亲自面试的我。,"When I graduated, I went to design institute. You interviewed me personally."
video_0024_0065,然后那个我成绩不好，您没看上我,Then I didn't do well. You didn't look up to me
video_0024_0066,叫我总算出了这口恶气。,I finally got this nasty feeling.
video_0024_0067,你到底收了多少黑心钱,How much money did you take
video_0024_0068,但爸爸相信你不是,But Dad believes you're not
video_0024_0069,他爸爸这个人不会塌，儿子，相信爸爸。,"His father won't fall, son. Trust him."
video_0024_0070,给我500块，两分钟帮你搞定。,Give me $500. I'll take care of it in two minutes.
video_0024_0071,你两分钟就能搞定啊，赶紧给我滚蛋。,You can do it in two minutes. Get out of here.
video_0024_0072,最好咱们还是别让邻居们发现。,We'd better not let our neighbors find out.
video_0024_0073,要不是闫主任给我打电话我都不知道，你干嘛呢在？,"If director Yan didn't call me, I don't know. What are you doing?"
video_0024_0074,你就非得把你脑子那些东西弄给他，你弄给他干嘛呢？,You have to give him your brain. What are you doing for him?
video_0024_0075,你不知道我在外边哼哧哼哧干活挣钱遭多少罪吧。,You don't know how much I'm guilty of working hard outside.
video_0024_0076,马皓文他将来被社会淘汰了，咱怎么办呀？,Ma Haowen will be eliminated by the society in the future. What shall we do?
video_0024_0077,你是人吗，怎么办呀，你告诉我，你不是会说吗，你回答我呀。,"Are you human? What can I do? Tell me, can't you say it? Answer me."
video_0024_0078,你居然让他在家玩电脑。,You let him play computer at home?
video_0024_0079,他们眼中那种厌倦，我们真的看不见吗？,Are we really blind to the boredom in their eyes?
video_0024_0080,如果你不介意，以后我可以帮马飞改善伙食。,"If you don't mind, I can help Ma Fei improve the food later."
video_0024_0081,知识的营养重要，可身体的营养更重要。,"The nutrition of knowledge is important, but the nutrition of the body is more important."
video_0024_0082,我觉得最重要的是这孩子眼里有光了,I think the most important thing is that there's light in the child's eyes
video_0024_0083,小高老师，我必须要提醒你注意自己的立场,"Miss Gao, I have to remind you of your position"
video_0024_0084,你不相信爸爸吗，别回头，走，走,You don't believe dad. Don't look back. Go. Go
video_0024_0085,小高老师被记过处分了。,Miss Gao was punished with demerit recording.
video_0024_0086,如果差一分，我也会被开除的。,I'll be fired if I miss a point.
video_0024_0087,爸爸，我不是不努力，可我真的不想上学了。,"Dad, I don't want to work hard, but I really don't want to go to school."
video_0024_0088,太难了，爸爸，我还是去卖煎饼吧，太难了,"It's too hard, Dad. I'll sell pancakes. It's too hard"
video_0024_0089,我不会认输的。,I won't quit.
video_0024_0090,爸，只让带一样东西，我带上了它。,"Dad, just one thing. I brought it."
video_0024_0091,就像那次考试前我做的一切一样，我尽力了,"Like everything I did before that exam, I did my best"
video_0024_0092,我真的跑了几十趟了。,I've really run dozens of times.
video_0024_0093,你把我当球踢呢,You kick me like a ball
video_0024_0094,什么乱七八糟的。,What a mess.
video_0024_0095,对不起儿子。,Sorry son.
video_0024_0096,所以爸爸也会犯错误,So dad makes mistakes
video_0024_0097,马上就要期末考试了，你不是还跟阎主任打赌要年级前十吗,The final exam is coming soon. Don't you bet with director Yan that you want to be in the top ten of the grade
video_0024_0098,这不是他一生中最重要的时刻，绝对。,"This is not the most important moment in his life, absolutely."
video_0024_0099,他一生中最重要的时刻应该是均匀的散布在他的每一天，每一分每一秒。,"The most important moment in his life should be evenly distributed in his every day, every minute and every second."
video_0024_0100,请相信一个爸爸对儿子的爱。,Please believe in a father's love for his son.
video_0024_0101,谁能告诉我马飞去哪儿了？,Who can tell me where Ma Fei has gone?
video_0024_0102,就是在我们路过的时候，旁边的农田已经全部被冲垮掉了,"When we passed by, all the farmland nearby had been washed away"
video_0024_0103,马飞,ma fei
video_0024_0104,隔热瓦损坏的前提下，我们唯一的办法就是采取升力式返回,"If the insulation tile is damaged, the only way we can do this is to use lift type return"
video_0024_0105,马飞同学确实是进步巨大,Ma Fei has made great progress
video_0024_0106,念下这篇作文，可以吗？,Can you read this composition?
video_0024_0107,孩儿想申请科研经费，率先打造宇宙飞船。,I want to apply for scientific research funds and take the lead in building a spaceship.
video_0024_0108,63年考的师范，我是光着脚走进学校的,I entered the normal school barefoot in 63
video_0024_0109,您说的我完全理解。,I fully understand what you said.
video_0024_0110,但是，在他们未来一生当中碰到哪个问题的时候会自动地跳出这四个选项？,"However, when they encounter any problems in their future life, they will automatically jump out of these four options?"
video_0024_0111,这篇作文打零分，那是毫无问题的。,There is no problem in scoring zero on this composition.
video_0024_0112,这些参与者都是刚刚参加完高考，考了高分的学生吗,Are these students who just finished the college entrance examination and got high marks
video_0024_0113,你可不可以放弃报考飞行员？,Can you give up applying to be a pilot?
video_0024_0114,只要他肯配合的话，爸爸这个案子就可以翻过了。,"As long as he is willing to cooperate, Dad's case can be turned over."
video_0024_0115,把自己的桥修好，在我看来，是世界上最大的事。,"In my opinion, it's the biggest thing in the world to build your own bridge."
video_0024_0116,爸，对不起。,"Dad, I'm sorry."
video_0025_0001,很多人在上面上传真实案件供大家探讨，许多国家地区的破案率，因为这软件大大提升。,"Many people upload real cases for discussion, and the rate of solving cases in many countries and regions is greatly improved because of this software."
video_0025_0002,你居然排第二，全河南？,"You're in second place, all over Henan?"
video_0025_0003,那我可以第几呢,What's my rank?
video_0025_0004,没有我加入这比赛,"No, I'm not in the game"
video_0025_0005,居然还敢称之为排行榜,How dare you call it a leaderboard
video_0025_0006,你怀疑我的智商。,You doubt my IQ.
video_0025_0007,变态，玩这种游戏的全是变态。,"Pervert, it's all perverts who play this game."
video_0025_0008,那个人是谁,Who is that man
video_0025_0009,这根本就没有结婚的氛围。,There is no atmosphere of marriage at all.
video_0025_0010,我们在这里一个打十个。,We can fight ten here.
video_0025_0011,那个应该就是一直和我争夺第二的日本侦探,That should be the Japanese detective who has been competing with me for the second place
video_0025_0012,我就知道骗不了你了。,I know I can't cheat you.
video_0025_0013,我最讨厌别人骗我,I hate being cheated
video_0025_0014,没我帅，没我瘦，没我有气质，一脸的花心样，穿的又那么土，可他就是比我有钱。,"I'm not handsome, I'm not skinny, I'm not temperament, the flower heart of a face, and the clothes are so earthy, but he is richer than me."
video_0025_0015,跟我有什么关系啊？,What does it have to do with me?
video_0025_0016,五百万美刀啊，七叔的心愿了了，案子一破，你250我250了。,"Five million dollars, uncle seven's wish is achieved. Once the case is solved, you 250 and I 250."
video_0025_0017,我愿意奉上我毕生精血,I would like to offer my life's blood essence
video_0025_0018,你不要瞧不起他们哦，为了把各路大神聚集，我是费了大力气的。,Don't look down on them. I have made great efforts to gather all kinds of gods.
video_0025_0019,你会说中文。,You can speak Chinese.
video_0025_0020,哈哈，我就说他是个串儿吧,"Ha ha, I'll say he's a string"
video_0025_0021,所以最后见到死者的时候,So when I finally saw the dead
video_0025_0022,那么久，他就接着睡了一觉吗,"So long, did he go on sleeping"
video_0025_0023,独身，有稳定收入来源，受过一定教育，正当职业，外表不一定具备强大的攻击性。,"Celibacy, a stable source of income, a certain degree of education, proper occupation, appearance does not necessarily have a strong offensive."
video_0025_0024,如果不马上抓到凶手，他很快会再次犯案,"If we don't catch the murderer right away, he will commit another crime soon"
video_0025_0025,老秦加油。,"Come on, old Qin."
video_0025_0026,我包你三日之内必有血光之灾。,I'm sure you'll be bloody in three days.
video_0025_0027,你还给我看面相，我给人家算命的时候你还没来大姨妈呢,You show me your face. You didn't have menstruation when I was fortune telling
video_0025_0028,我只关心他为什么杀人？,I only care why he killed?
video_0025_0029,我感觉他就是个坏人,I feel like he's a bad guy
video_0025_0030,然后追上去弄死他,Then catch up and kill him
video_0025_0031,这个小脑壳还是很聪明的嘛。,This little skull is very smart.
