name,chinese,english
sample_00006681,你这叫求我办事？,Are you asking me for a favor?
sample_00001904,行行行行行，这心意啊，我领了。,"Okay, okay, okay, okay, okay, I have received this intention."
samplenew_00000985,当然可以了，我都叫您大哥了，我就是您妹妹。,"Of course, I've already called you big brother, so I am your little sister."
sample_00005886,祝福你们。,Bless you all.
samplenew_00013360,也就是说，他承认帮着太子，做了一些大案。,"In other words, he admitted to assisting the prince in carrying out some major crimes."
samplenew_00023383,当年你恩师狄仁杰不就是竭尽全力地辅佐我的母亲吗？,Wasn't your mentor Di Renjie doing his utmost to assist my mother back then?
sample_00004975,他正式要见我爸妈了，我们要商量结婚的事。,"He is officially meeting my parents, we are going to discuss about getting married."
sample_00001364,不要在这儿兴师动众的，上来进门就给我耷着脸子。,"Don't make a big fuss here, and don't give me a long face as soon as you come in the door."
sample_00004524,,
sample_00003565,以后，跟家属说话，稍微注意一点，一不小心，就被他们抓着把柄。,"In the future, when talking to family members, be a little more careful. If you are not careful, you will be caught by them."
samplenew_00058426,是吗？那我得好好在他那床上多打几个滚，好好折腾折腾。,"Really? Then I need to roll around a few more times on his bed, and give it a good toss and turn."
sample_00003807,您拨打的用户准备去跑步，请稍后再拨。,"The user you are trying to reach is about to go for a run, please try again later."
sample_00006129,你也太没良心了吧，今儿什么日子你知道吗？,"You are so heartless, do you know what day it is today?"
sample_00000757,这房子吧，其实格局挺好的，就是放的时间长一点，旧一点。刷刷墙就好了。,"This house, actually, has a pretty good layout. It's just a bit old because it's been vacant for a long time. A fresh coat of paint on the walls would do the trick."
sample_00002051,你知道吗，我以前，觉得，我人生中最痛苦的境遇可能就是你离开我。,"Do you know, I used to think, the most painful situation in my life might be you leaving me."
sample_00000529,你不要瞒我，你到底得的什么病？,"Don't hide it from me, what illness do you have?"
sample_00002015,拍拍拍,Clap clap clap
samplenew_00029909,我凭啥好好的日子不过，头上顶个汉奸的恶名，到日本人手下干他妈个团长。,"Why should I give up my peaceful life, bear the infamy of being a traitor, and work under the Japanese as a damn group leader?"
sample_00006193,不会跟我争吧？,"You won't argue with me, will you?"
sample_00006786,,
sample_00002295,在意什么？福利院长大，还是你把自己培养得这么优秀？,"What do you care about? Growing up in an orphanage, or cultivating yourself to be so excellent?"
sample_00006017,怕人家被我谢的下不了台，想找个人陪我，臭安迪不肯陪我去。,"I'm afraid that others will be embarrassed by my gratitude, I want to find someone to accompany me, but Andy refuses to go with me."
sample_00000217,我们家世世代代过的都是苦日子，从来都没有人尊重过我们。,"Our family has been living a hard life for generations, and no one has ever respected us."
sample_00002065,我早就不惦记王大夫了。,I stopped thinking about Doctor Wang a long time ago.
sample_00005243,我就一直刷屏，他那么在乎评论，我一直刷让他一条都看不见。,"I just keep flooding the screen, he cares so much about comments, I keep flooding so he can't see a single one."
sample_00003500,哎哟，你还真想接我的班啊。,"Oh, you really want to take over my job, huh."
sample_00003563,,
sample_00000832,你既然不想跟我在一起了，你就明明白白告诉我。,"Since you no longer want to be with me, just tell me clearly."
sample_00000240,真猛啊！这罪你都受得起！,"Wow, you're really tough! You can handle this punishment!"
sample_00006247,你少在那揣着明白说糊涂的。,You are deliberately being vague.
sample_00000825,你是跟着车跑呢，还是上来呀？,"Are you running after the car, or are you getting in?"
sample_00006568,连说都没说一声。,... without even telling me.
sample_00001116,你别光顾着演戏呀，你把自己的大事都给耽误了。,"Don't just focus on acting, you have delayed your own important matters."
samplenew_00062419,但凡能在殿下心中，留下一丝一毫的芥蒂。,If only I could leave a tiny bit of resentment in your heart.
sample_00005270,下午就要拍摄了，你打算怎么办？,"The shooting is scheduled for this afternoon, what's your plan?"
sample_00001472,咱俩这么一坐，就像是领导谈话似的。,"The two of us sitting here, it's like a conversation between leaders."
sample_00005990,那也不至于卖车呀，你妈呢？你姐呢？,"You don't have to go as far as selling your car, where's your mom? Your sister?"
sample_00006130,你以前男朋友不喜欢你的原因，最主要就是因为你整过容。,The main reason your ex-boyfriend didn't like you is because you had plastic surgery.
sample_00000249,佳子平时我对她那么好，她怎么能这样呢？要不是你，我到现在还得蒙在鼓里。,"I've been so good to Ji Zi usually, how could she do this? If it weren't for you, I would still be in the dark."
sample_00000912,不是，我就是过来看看她，我前两天给她打电话的时候，我听说她最近总是在加班。,"No, I just came to see her. When I called her a few days ago, I heard that she has been working overtime recently."
sample_00005913,大侠，大侠。,"Hero, hero."
sample_00002254,喂，老公，你下飞机啦。,"Hello, husband, have you landed yet?"
sample_00004687,叔叔我是真心喜欢佳禾的，以前当大厨是为了我妈妈，,"Uncle, I genuinely like Jiahe. I used to be a chef for my mother."
sample_00001682,,
sample_00002667,哦，你是说陆远的事儿啊，让我骗你爸妈啊。,"Oh, you're talking about Lu Yuan, you want me to deceive your parents?"
sample_00003782,你听得懂？,Can you understand?
sample_00003857,你就跟我打岔吧一天到晚的，你不换身儿衣服去呀？,"You keep interrupting me all day long, aren't you going to change your clothes?"
sample_00005154,到此为止了啊。,It ends here.
sample_00006780,你平时脑子不是挺灵的吗？今天怎么不转了？,Aren't you usually quite sharp? What's wrong today?
sample_00005327,咱们两个人的事，你也得先问我一下，征求一下我的意见，你再替我做决定，行不行？,"You should ask me first about things concerning the two of us, seek my opinion, and then make decisions for me, okay?"
samplenew_00013039,你们要我照顾好师姐和江城，我已经做到了，安息吧。,"You asked me to take good care of my senior sister and Jiangcheng, I have done it, rest in peace now."
sample_00006055,临死前，嘴里含糊不清地吐出那句话,"Before dying, he mumbled that sentence unclearly."
samplenew_00031878,她，她，她觉得我看上去心眼不是很坏，觉得我可能还比较善良，人也算正派，正直。,"She, she, she thinks I don't seem too malicious, believes I might be relatively kind, and considers me to be decent and upright."
samplenew_00015039,还有，殿下，苏先生，好像割了自己的血给他喝。,"Also, Your Highness, it seems that Mr. Su has cut himself to feed him his own blood."
sample_00001073,状态也和以前不一样，我喜欢你现在的样子。,"The state is also different from before, I like the way you are now."
sample_00000569,你别爱我了。,Don't love me.
sample_00001908,八十三万！,Eight hundred and thirty thousand!
sample_00000741,我也并不诚实，我答应我的妻子，我一定会平安回到她的身边，她也信任我。,"I am not honest either. I promised my wife that I will definitely return to her safely, and she also trusts me."
sample_00003142,只要每天看着它游来游去，它就会传递给我活力，我的生命就会变得强大。,"As long as I watch it swim back and forth every day, it will give me energy, and my life will become stronger."
sample_00005454,那也是我的一辈子，我有权利自己决定。,"That's also my lifetime, I have the right to decide for myself."
sample_00005278,我就放床头了。,I hung it on my bedpost.
sample_00000258,,
sample_00002087,马路是你家的？,Do you own the road or something?
sample_00002682,你这是什么态度啊？,What kind of attitude is this?
sample_00002614,,
sample_00001291,来找你呀。,Coming to find you.
samplenew_00035927,可他跟我说，你说什么信奉快乐生活。,"But he told me, you advocate a joyful life."
sample_00007020,你一定要给我好好安排。,You must arrange it well for me.
sample_00002256,,
sample_00000405,不像不像，那我就恭敬不如从命啦。,"No, no, then I might as well obey with respect."
sample_00003751,小美啊，你去买两斤鸡蛋回来吧，再，再买点酱油,"Xiaomei, could you please go buy two jin of eggs and also get some soy sauce?"
sample_00006022,真的活到这个年龄，坐在这儿跟你聊天的时候。,When I really live to this age and sit here chatting with you.
sample_00002597,我想和他在一起。,I want to be with him.
sample_00000536,群众里面有坏人啊。,There are bad people among the crowd.
sample_00001222,我没说他，我说那个薛素梅呢。,"I didn't mean him, I was talking about Xue Sumei."
sample_00001049,你不是很上镜。,You don't look good in photos.
sample_00002157,我今天能够提前下班，要不要接上小关一起吃个晚饭？,"I can get off work early today, do you want to pick up Xiao Guan and have dinner together?"
sample_00004423,我不想报复你，我爱你。,"I don't want to retaliate against you, I love you."
sample_00002059,你哥死了，你就一点都不难过？,Are you not at all upset that your brother has passed away?
sample_00005791,飞哥，你的意思是，要教我们果果弹钢琴吗？,"Fei Ge, do you mean you want to teach us how to play the piano, Guo Guo?"
sample_00001850,然后他们思乡，他们干嘛，他们很辛苦地养活你，但小孩没有受到压力,"Then they feel homesick, they do what they can, they work very hard to support you, but the child is not under pressure."
sample_00002187,有事，你去跟我的秘书预约一下，我是什么呀？我就是一个摆设。,"Something's up, you can make an appointment with my secretary. What am I? I am just a decoration."
sample_00005630,你怎么就不能在家，多等我一会儿呢。,Why can't you stay at home and wait for me a little longer.
sample_00003045,你听我说。,Listen to what I say.
samplenew_00029180,你不懂，我看的是长远。,"You don't understand, I'm looking at the long term."
sample_00005352,别提他，也别问我任何事，我需要工作。,"Don't mention him, and don't ask me anything, I need to work."
sample_00003603,刚巧这个时候，老天抛给我一个男神，还是单身，以后还是潜力股呢。,"Just at this moment, fate throws me a bachelor who is not only a heartthrob but also has great potential for the future."
sample_00001366,我想听听你还有什么样的想法。,I want to hear what other thoughts you have.
sample_00004679,我对她是真心真意的，可现在我才明自。,"I am sincere towards her, but now I realize it."
sample_00003986,这钱是你爸用命换来的，只有当你十八岁成年的时候。,"This money was earned by your father risking his life, and it's only for you when you turn eighteen."
samplenew_00055976,我真的不想死，我有好多好多事情都没有做，我演唱会也没有跟你去看过。,"I really don't want to die, there are so many things I haven't done yet, I haven't even been to a concert with you."
sample_00001927,蔡微澜。你给我解释清楚，我怎么不知道这事啊，你是不是脚踏两只船。,"Cai Weilan, you need to explain this to me. How come I didn't know about this? Are you two-timing me?"
sample_00003048,谢什么。,What are you thanking for?
samplenew_00065720,血肉捐于草野，我心何安？,"My flesh and blood are given to the wilderness, how can my heart be at peace?"
sample_00006931,二萧宿命般地分手了，分手的具体过程和细节，不为外人所道，三个当事人的说法，彼此出入很大，老年萧军的说法是，,"The two Xiaos parted ways as if it was their destiny. The specific process and details of their breakup were not disclosed to outsiders. The statements of the three parties involved varied greatly. According to the elderly Xiao Jun,"
sample_00002885,还真让你说对了，真的是程老师让的，他主动退出竞争了。,"You're indeed right, it was Mr. Cheng who gave up, he voluntarily withdrew from the competition."
sample_00005039,是，留下两百万显得我们还有赚，而且我们够大方，够朋友啊。,"Yes, leaving two million shows that we are still making a profit, and it also shows our generosity and friendship."
sample_00001437,这都是你的东西？,Is this all your stuff?
sample_00003123,现在小曲一直在忙着见窨户，小樊这个人又死要面子，绝口不提王柏川，所以表面上看。,"Currently, Xiao Qu is constantly busy meeting with potential suitors, and Xiao Fan, being a person who cares deeply about face, refuses to mention Wang Baichuan, so that's how it appears on the surface."
sample_00003720,好啊，你那儿卖咖啡豆吗？刚好，我想买点咖啡豆。,"Sure, do you sell coffee beans there? Perfect, I want to buy some coffee beans."
sample_00006015,我是他什么人哪？我是他亲儿子我。,Who am I to him? I am his own son.
sample_00002337,,
sample_00001249,高建瓴回过头来找她，她拒绝了，那还要她怎么做呢？,"Gao Jianling turned back to look for her, but she refused. So what else can she do?"
sample_00006040,我什么都没有了，我什么都没有了，你知不知道啊，陆远。,"I have nothing left, I have nothing left, do you know, Lu Yuan."
sample_00000908,那只能怪你长得太漂亮。,That's only because you're too beautiful.
sample_00003959,无论如何都不能因为这件事，而影响我们22楼五个女孩之间的关系。,"No matter what, we cannot let this matter affect the relationship between the five girls on the 22nd floor."
samplenew_00061149,小龟啊，你看看啊,"Little turtle, look at this."
sample_00000677,快扶我起来,Help me up quickly!
sample_00000397,哎呦，我坐了一天飞机好累啊！今天就不打扰你们啦，有时间啊，我们好好说说话啊。,"Oh dear, I'm so tired from sitting on a plane all day! I won't bother you guys today, when we have time, let's have a good chat."
samplenew_00030108,,
samplenew_00013322,如此熟悉兰战的剑法，难道他是兰室中人？,"So familiar with Lan Zhan's swordsmanship, could he be from the Lan clan?"
sample_00000523,他再也回不来了，你们谁都不是我。,"He can't come back anymore, none of you are me."
samplenew_00043678,二哥，二哥呀,"Second brother, oh second brother."
sample_00000720,重要，对我来说特别重要。,"It's important, especially important to me."
sample_00006246,谁，我，我就算是一摊烂泥，你也没有资格说我，你知不知道，因为你是一坨更大的烂泥，你还有脸提澜澜的事呢？,"Who are you to judge me? Even if I were a pile of mud, you have no right to criticize me. Do you know why? Because you are an even bigger pile of mud. How dare you bring up Lan Lan's matter?"
sample_00002278,我吗？我在家里。,Me? I'm at home.
samplenew_00047301,既然太后都退让一步，撤帘还政了，陛下自然也会退让一步。,"Since the Empress Dowager has taken a step back and withdrawn from politics, the Emperor will naturally also take a step back."
sample_00003939,三十岁了，还没嫁人呢。,I'm thirty years old and still not married.
sample_00000459,小梦，我发现自从你跟王老师在一起以后，整个人都变了，变得靠谱多了，开朗多了。,"Xiaomeng, I've noticed that ever since you've been with Teacher Wang, you've changed a lot. You've become more reliable and cheerful."
sample_00000627,我是警察，他是逃犯，还能有什么关系？,"I am a police officer, he is a fugitive, what else could our relationship be?"
sample_00001367,而且那个女孩，感觉像是一个小妖精，因为她经常能够想出一些我根本想不到的事情。,"And that girl, she feels like a little fairy, because she often comes up with things that I can't even think of."
sample_00006680,正好莱莱帮我们咱们挑了日子了，顺便把婚期也告诉他吧。,"Lai Lai has just helped us pick a date, so let's also tell him about our wedding date while we're at it."
sample_00001405,对，对，对，对，对，没错。,"Yes, yes, yes, yes, yes, that's right."
sample_00004446,有钱怎么了？你们有钱，你们有钱就可以侮辱人哪。,"So what if you have money? You have money, so you think you can insult people?"
sample_00002635,四儿，他不是葛鹏的手下。,"Si'er, he is not under Ge Peng's command."
sample_00002118,吃这个是最合适的，而且煮起来很方便。,"Eating this is the most suitable, and it's very convenient to cook."
sample_00005291,好姑娘多着呢，咱慢慢找，行吗？,"There are many good girls, can we take our time to find one?"
samplenew_00023212,我兄长在江东群贤中，只能排在二十名以外。,My elder brother can only rank beyond the twentieth among the group of talents in Jiangdong.
sample_00001526,但是我们俩差十三岁，我老感觉跟她交流不上,"But we have a thirteen-year age difference, I always feel like I can't communicate with her."
samplenew_00007521,我要是送你上了战场，你家婆姨会把我生吃喽。,"If I send you to the battlefield, your family, especially your mother and aunt, would eat me alive."
sample_00000005,我有一颗干干净净，真诚面对感情的心。,I have a clean and sincere heart that faces emotions.
sample_00004503,安迪姐，昨天晚上到底怎么了呀？,"Andy, what exactly happened last night?"
sample_00003304,你敢把你私藏的那些名牌包名牌鞋，你跟袁浩说吗？,Do you dare to tell Yuan Hao about those designer bags and shoes you've been hiding?
sample_00006870,我不能让他知道，你放鸽子呢。,"I can't let him find out, you're bailing on me."
sample_00005421,喂，赵冲，我在李主任办公室呢，啊？,"Hello, Zhao Chong, I'm in Director Li's office, huh?"
sample_00006421,那哪行啊。,"Well, that's fine then."
sample_00006997,谁稀罕他这五万块钱？我黄伟业要真死了的话，我就值这五万块钱吗？,"Who cares about his 50,000 yuan? If I, Huang Weiyi, were really to die, would I only be worth this 50,000 yuan?"
sample_00005639,那，那严重不严重啊？,"Well, how serious is it?"
sample_00005668,你，你能不能不闹了你啊?,"You, can you stop making trouble?"
sample_00006415,如果一个从未出过门的一个农民，他要是出国他是不是应该回家？,Should a farmer who has never left his home return home if he goes abroad?
sample_00001787,陈君，你怎么也这么小气啊？真没劲,"Chen Jun, why are you so stingy? It's really disappointing."
samplenew_00042267,我来独立团才几天，你说，你冲我发几次火了，不和你一般见识就算了，可是你呢。,"I've only been in the Independent Group for a few days, and you've already lost your temper with me several times. I've let it slide, but what about you?"
sample_00003889,别太难过了，欧阳。,"Don't be too sad, Ouyang."
sample_00002353,我问你啊，赵医生为什么不理你？,"I'm asking you, why is Dr. Zhao ignoring you?"
samplenew_00051499,小鱼仙倌，对不起，我心里只有他。,"Little Fish Fairy, I'm sorry, he is the only one in my heart."
sample_00002815,在招聘工作当中人才紧缺的问题，尤其是某些专业的岗位。,"The issue of talent shortage in recruitment, especially for certain specialized positions."
sample_00001917,没熬个一两年就负责服装编辑工作，这不太合常理。,It's not quite logical to be in charge of fashion editing work after only one or two years.
sample_00005602,一个女作家，躺在一张又破又旧的床上，那种情景，让我心里很酸楚。谁知过了没多久，十二月七日，太平洋战争爆发。据洛宾矶讲，萧红弥留之际，多数时间是由她陪伴的。萧红去世五年后，洛宾矶成了第一个写萧红转记的。,"A female writer, lying on a broken and old bed, the scene made me feel very sad. Who knew that not long after, on December 7, the Pacific War broke out. According to Luo Binji, she spent most of her time accompanying Xiao Hong during her last moments. Five years after Xiao Hong's death, Luo Binji became the first to write a memoir about Xiao Hong."
samplenew_00006402,他是雷敬，是我的顶头上司，是一个收了郑青田二十万贯想要我命的皇城司使。,"He is Lei Jing, my immediate superior, a royal city envoy who took two hundred thousand guan from Zheng Qingtian and wants me dead."
sample_00001921,你在哪个出口？我马上来接你。,Which exit are you at? I will come to pick you up.
sample_00001744,我也这么想，所以我还想送她出国。,"I think so too, so I also want to send her abroad."
sample_00000479,这些照片都是谁剪的。,Who cut all these photos?
sample_00003163,防盗窗的钱我就给你,I will give you the money for the anti-theft window.
samplenew_00020359,臣妾还以为，皇上再也不会来。,"I, your humble servant, thought that the Emperor would never come again."
sample_00003018,,
samplenew_00063375,曹贼，你只会逞口舌之力，敢与我决斗吗？,"Cao the villain, you only know how to talk big, do you dare to duel with me?"
sample_00006536,我现在还没能确定，我的记忆很模糊，我一定会把这个事情搞清楚。,"I am not sure now, my memory is very vague, I will definitely figure out this matter."
sample_00006632,你知道吗，听一个人说话，不要听他说了什么，而是要听他没说什么。,"Do you know? When listening to someone speak, don't just listen to what they say, but also pay attention to what they don't say."
sample_00006450,妈，好看吗？,"Mom, does it look good?"
samplenew_00032926,昨天相国，还对奴婢宠爱有加。,"Yesterday, the Prime Minister was exceptionally affectionate towards this servant girl."
sample_00002574,对于我来说，我就想找一个合适的人，有一段踏踏实实的情感，如果真的合适了，就会成个家，就这样。,"For me, I just want to find a suitable person, to have a genuine and solid relationship. If it really works out, we will start a family. That's it."
sample_00001834,还行吧。,It's okay.
sample_00002863,我之前对女人多少是有一些成见的，可能是因为我们平时接触的圈子比较杂。,"I used to have some prejudices against women, possibly because the circles we usually interact with are quite diverse."
sample_00001267,我还不知道啊，你们就怕妈拖累你们。,"I still don't know, you guys are just afraid that mom will drag you down."
sample_00006080,啊？这么突然。,Ah? So sudden.
sample_00006821,我一直还在想呢，我这姐夫，怎么长得这么帅啊？今天这谜底终于揭晓了。阿姨，您长得还真是年轻漂亮啊。,"I've been wondering, how can my brother-in-law be so handsome? Today, the mystery is finally solved. Auntie, you really are young and beautiful."
sample_00001619,牛不喝水，强摁头啊？,"The cow doesn't drink water, forcefully pressing its head?"
sample_00004044,做了一辈子旗袍了，最看中的就是信誉。,"I have been making cheongsams all my life, and what I value most is reputation."
samplenew_00006251,却既不肯下旨赦免，又始终不愿意召见二哥。,"However, he was neither willing to issue a decree of pardon, nor willing to summon his second brother."
sample_00001106,我头疼，请假了。,"I have a headache, I'm taking a leave."
sample_00003051,再去看。,Go and see again.
sample_00001879,女人这一辈子，总得有个归宿，江浩坤能等你十年，就这份执着他配得上你。,"In a woman's lifetime, there must be a place to settle down. If Jiang Haokun can wait for you for ten years, his persistence makes him worthy of you."
sample_00001095,到时候，请你这个老同学，一定要好好帮忙。,"When the time comes, please, as an old classmate, make sure to help out as much as you can."
samplenew_00044315,又没孩子，多清静啊，我上你们家这儿来躲躲清静。,"No kids around, it's so peaceful. I come to your place to enjoy some quiet."
sample_00006653,你别想得逞，袁浩不是你的。,"You can't succeed, Yuan Hao is not yours."
sample_00003863,俩字，特好。,"Two words, very good."
sample_00004914,我到伟业家去。,I am going to Weiye's house.
samplenew_00067774,随我办案的众捕手，都亲眼看见，万参军就是死于此人之手，请你说话注意点分寸。,"The constables who worked on the case with me have all witnessed it firsthand, General Wan was indeed killed by this man. Please mind your words when you speak."
samplenew_00063219,编得那么认真，搞得我都入戏了，我真是个有天分的好演员。,"I've been so engrossed in the script, it's as if I'm part of the play. I must be a talented actor."
sample_00000863,人都是在变的，这个世界唯一不变的，就是变化。,"People are always changing, the only constant in this world is change."
sample_00006003,我就是觉得，咱们三个之前这么好，怎么就变成这样了呢？,"I just feel, we three used to be so good, how did it turn out like this?"
sample_00005738,今晚，太仓促了吧，我，我也没准备啊。,"Tonight, it's too rushed, I, I'm not prepared either."
samplenew_00048364,因为从现有证据来看，并不能直接证明我方当事人没有尽到告知义务,"Because based on the existing evidence, it cannot directly prove that our party did not fulfill the obligation to inform."
sample_00003429,像她这种人，我越反击她越来劲你信不信？本来一开始呢，我就以为她就闹闹小脾气也就算了，哪知道她跟我来这一出啊，我已经想好了，反正呢我已经把她拉黑了，她爱闹就闹，闹到她消停为止。,"Believe it or not, the more I fight back, the more energized she becomes. At first, I thought she was just throwing a small tantrum, but who knew she would pull this stunt on me. I've already made up my mind, anyway, I've already blocked her. Let her make a fuss until she calms down."
samplenew_00023566,告诉师长，我长着两条腿，随时都可以走得脱，让他们放开手脚，把敌人的真正意图打出来。,"Tell the superiors, I have two legs and can leave at any time. Let them free their hands and feet to reveal the true intentions of the enemy."
samplenew_00049092,但真若如此，又与大计无异。,"But if it is really so, it is no different from the grand plan."
sample_00003316,好了，好了，别想那么多。,"Alright, alright, don't overthink it."
sample_00002361,如果李晨不是就是王祖蓝，要不就是你。,"If it's not Li Chen, then it's Wong Cho-lam, or else it's you."
sample_00004606,天地良心，你又不是不知道，他们两个人结婚我是同意的呀。,"Having a clear conscience, you know that I agreed to their marriage."
sample_00000515,不是，那怎么着啊？得把我推出去杀头问斩，是吧。,"No, what should I do? You have to push me out and behead me, right?"
sample_00000178,而且还一举两得，你何乐而不为呢？,"And it's a win-win situation, why wouldn't you do it?"
sample_00001002,瞎转悠什么呀，过来。,What are you wandering around for? Come here.
sample_00002632,你心里最清楚，我跟你说清楚，不管你是从哪里得知我们家在寻找亲人，从现在开始，希望你离我们家远点。,"You know it best in your heart. Let me make it clear to you, no matter where you heard it from, that our family is looking for relatives. From now on, we hope you stay away from our family."
sample_00006541,好办法，那就得看我的心情了。,"Good idea, but it depends on my mood."
sample_00006391,天宇，天宇，你，你，你再说一遍，你说，你说那个苏。,"Tianyu, Tianyu, you, you, you say it again, you say, you say that Su."
sample_00005876,唉。,Oh.
sample_00006755,可别到时候印证了一句大实话。,Don't end up proving a harsh truth.
sample_00000751,说是外在好，才能让人愿意探究内在。,It is said that a good exterior is what makes people willing to explore the interior.
sample_00001603,你故意的，你是不是故意的？,"You did it on purpose, didn't you?"
sample_00002502,这招你玩不腻吗？,Aren't you tired of this trick?
sample_00004584,就是送上门来当树洞的，有什么想说的尽管跟我说。,"I'm here like a willing ear, ready to listen. Feel free to share anything you want with me."
sample_00005520,谁要不乐意，让他当第一。,"Whoever is not satisfied, let him be the first."
sample_00002021,,
sample_00006071,这样吧，以后你跟着我混，我让你干什么。,"How about this, from now on you follow me, I'll tell you what to do."
samplenew_00016116,不知野菜算不算，我去蒸几个野菜团子，给将军充饥如何？,"I'm not sure if wild vegetables count, but how about I steam some wild vegetable dumplings to stave off the general's hunger?"
sample_00002526,不会啊，刚才说得好好的，怎么不打招呼就走了呢？,"No way, you were just talking fine, why did you leave without saying goodbye?"
sample_00005535,小，小美，你别多想啊。,"Xiao Mei, don't overthink it."
sample_00001786,究竟是谁？,Who the hell is it?
samplenew_00022057,视频，发给我的朋友我的家人。,"Video, send it to my friends and my family."
sample_00004107,这事不着急，你先帮我搞定了审核项目再说。,"There's no rush for this, please help me complete the audit project first."
sample_00005603,果然。,Indeed.
sample_00000593,王浩，你的功底很好，但是你的这份设计，跟客户要求的不相符。,"Wang Hao, your skills are impressive, but this design does not match the client's requirements."
sample_00006380,你们家袁浩把我们家珊珊给甩了，他们两个分手了。,"Yuan Hao from your family has dumped our Shan Shan, they have broken up."
sample_00004282,对对对，绝对不对。,"Yes, yes, yes, absolutely not."
sample_00003173,那个太凉，胃不舒服。,"That's too cold, it's upsetting my stomach."
sample_00000448,如果你没有赚到预期的利润，甚至赔本赚吆喝，这样的合作也是不能长久的。,"If you are not making the expected profit, or even losing money for publicity, such cooperation cannot last long."
sample_00004402,那朱云把孩子就扔下跑了，你怎么一点不着急呢？,"Zhu Yun just left the child and ran away, how come you're not worried at all?"
sample_00006438,拿这个考验干部,Take this test for cadres
samplenew_00031023,哦，张团长啊，日军打到北大营啦，你知道吗？,"Oh, Captain Zhang, the Japanese army has attacked Beidaying. Are you aware of it?"
sample_00006364,放心吧，我没事，失个恋就要死要活，我还没那么脆弱。,"Don't worry, I'm fine. I won't fall apart just because of a failed relationship. I'm not that fragile."
sample_00001378,我有血泪教训，我一定要讲给你听，如果你想对一个男人太好，你即使心里这么想的，你也不能表露出来。,"I have a bitter lesson, I must tell you, if you want to be too good to a man, even if you think so in your heart, you still cannot show it."
sample_00002528,听起来不错啊。还有什么别的办法。,Sounds good. Is there any other way?
sample_00004305,我可听说，昨天晚上，你和陈俊住在一起。,I heard that you stayed with Chen Jun last night.
sample_00005400,不带这么坑媳妇的吧？,"Don't treat your wife so badly, okay?"
sample_00002436,这家属包庇疑犯的案例很多呀，要向他们宣传法律知识，申明大义，必要的时候要动之以情。,"There are many cases of this family harboring suspects. We need to promote legal knowledge to them, declare justice, and appeal to their emotions when necessary."
sample_00003220,我没想跟你掐，问题是咱俩人真的是话不投机。你说好好的吧，你非得跟我提这事，你自己提的这事你怪谁呀？你怪我吗？,"I didn't want to argue with you, the problem is we really don't get along. You were doing fine, but you had to bring this up, who do you blame for the issue you brought up? Do you blame me?"
sample_00005936,他又找，他又找你聊什么呀。,"He's looking for you again, what does he want to talk about?"
sample_00006119,做锦旗帮着想的，也有可能，不过我看这一家人好像吃饭都成问题。,"Making a banner might help, it's possible, but it seems like this family is even having trouble affording meals."
sample_00003516,我觉着啊，以前这欧阳呢，又回来了，你看，待在急诊多好啊。,"I think, you know, this Ouyang from the past, he's back again. Look, isn't it nice for him to stay in the emergency room?"
samplenew_00042807,你污辱法律，奴役农户，败坏市场风气，你毁掉了个响当当的民族音响品牌。,"You insult the law, enslave farmers, corrupt the market atmosphere, and you have ruined a well-known national audio brand."
sample_00005091,你是不是脑子有坑啊？,Is there something wrong with you?
sample_00001616,我本来是要去别的地儿的，后来没去成，所以我就来尼洎尔了。,"I was originally going to go somewhere else, but I didn't make it, so I ended up coming to Nijiel."
sample_00001328,只有靠自己。,Only rely on oneself.
sample_00001246,有你这句话我们大家就放心了，既然要改邪归正的话,"With your words, we all feel reassured. Since you're going to mend your ways."
samplenew_00032256,走了个沈眉庄，来了一个甄嬛。,"Shen Meizhuang left, and Zhen Huan came."
sample_00003941,我根本就没有自信，我害怕被拒。,"I have no confidence at all, I'm afraid of being rejected."
samplenew_00034883,对我还有那么一点真心，这三年的别离，又有何遗憾？,"If there is still a bit of sincerity towards me, what regrets could there be over these three years of separation?"
sample_00003394,就是跟她说一声，帮她约好了跟金医生复诊，没关系，我明天自己给她打电话好了。,"Just let her know that I've arranged her follow-up appointment with Dr. Jin for her. It's okay, I'll call her myself tomorrow."
sample_00003020,她为什么要埋怨我们呀？,Why is she complaining about us?
sample_00005469,我今天跟客户，忍气吞声了一个晚上，回到家你们还不爱我。,"I endured a whole night with the client today, and when I got home, you guys still don't love me."
sample_00000692,我们的业务，就是实现您的白日梦。,Our business is to make your daydreams come true.
sample_00005864,你们根本就没想过，我为什么想死啊？那是因为我觉得活着我受折磨。,"You never even thought about why I wanted to die, did you? It's because I feel tortured being alive."
sample_00004999,谢谢！,Thank you!
sample_00002812,本地人，不是凤凰男，加分。,"Locals, not Phoenix men, are preferred."
sample_00003251,难道当主厨就一定得爆脾气吗？我不信。,Does being a head chef necessarily mean having a bad temper? I don't believe so.
sample_00001185,知道，那这样吧，我先给她打个电话看她在哪儿，如果不回的话我过去。,"Alright, here's what I'll do. I'll give her a call first to see where she is. If she doesn't answer, I'll go over there."
sample_00006206,你叫我怎么相信你啊？你是故意把我留在车上的，对吧。,"How am I supposed to believe you? You intentionally left me in the car, didn't you?"
sample_00006979,真够胆量，竟敢大白天下午四点钟，在公共场所向我行贿。,You've got the nerve. Daring to bribe me in public at 4 p.m. in broad daylight.
